date,y_true
8/21/2018,0.135229
8/22/2018,0.137164
8/23/2018,0.137642
8/24/2018,0.139009
8/27/2018,0.140412
8/28/2018,0.139587
8/29/2018,0.141212
8/30/2018,0.142718
8/31/2018,0.143844
9/4/2018,0.142881
9/5/2018,0.142097
9/6/2018,0.134403
9/7/2018,0.130933
9/10/2018,0.135132
9/11/2018,0.142865
9/12/2018,0.155178
9/13/2018,0.165672
9/14/2018,0.168832
9/17/2018,0.168476
9/18/2018,0.171146
9/19/2018,0.173488
9/20/2018,0.172031
9/21/2018,0.173638
9/24/2018,0.183955
9/25/2018,0.19149
9/26/2018,0.200209
9/27/2018,0.20733
9/28/2018,0.220709
10/1/2018,0.227817
10/2/2018,0.228354
10/3/2018,0.230931
10/4/2018,0.244514
10/5/2018,0.248142
10/8/2018,0.248582
10/9/2018,0.248539
10/10/2018,0.246916
10/11/2018,0.2437
10/12/2018,0.241955
10/15/2018,0.24364
10/16/2018,0.248538
10/17/2018,0.255764
10/18/2018,0.253799
10/19/2018,0.252202
10/22/2018,0.259835
10/23/2018,0.256191
10/24/2018,0.257308
10/25/2018,0.250735
10/26/2018,0.245188
10/29/2018,0.238418
10/30/2018,0.233123
10/31/2018,0.232489
11/1/2018,0.233955
11/2/2018,0.225135
11/5/2018,0.229651
11/6/2018,0.242954
11/7/2018,0.256738
11/8/2018,0.256804
11/9/2018,0.252885
11/12/2018,0.249277
11/13/2018,0.249475
11/14/2018,0.251507
11/15/2018,0.253388
11/16/2018,0.271207
11/19/2018,0.282249
11/20/2018,0.288044
11/21/2018,0.29007
11/23/2018,0.309391
11/26/2018,0.315049
11/27/2018,0.317177
11/28/2018,0.316464
11/29/2018,0.323844
11/30/2018,0.327046
12/3/2018,0.325115
12/4/2018,0.326172
12/6/2018,0.321295
12/7/2018,0.311269
12/10/2018,0.299714
12/11/2018,0.296063
12/12/2018,0.295101
12/13/2018,0.294328
12/14/2018,0.291282
12/17/2018,0.28693
12/18/2018,0.278622
12/19/2018,0.261179
12/20/2018,0.252313
12/21/2018,0.238161
12/24/2018,0.233083
12/26/2018,0.199346
12/27/2018,0.189714
12/28/2018,0.187318
12/31/2018,0.184134
1/2/2019,0.172626
1/3/2019,0.174487
1/4/2019,0.173166
1/7/2019,0.162727
1/8/2019,0.164474
1/9/2019,0.166567
1/10/2019,0.163512
1/11/2019,0.162909
1/14/2019,0.164243
1/15/2019,0.165234
1/16/2019,0.165465
1/17/2019,0.162827
1/18/2019,0.162251
1/22/2019,0.163624
1/23/2019,0.159749
1/24/2019,0.155573
1/25/2019,0.153812
1/28/2019,0.152964
1/29/2019,0.154474
1/30/2019,0.152359
1/31/2019,0.153661
2/1/2019,0.148969
2/4/2019,0.144825
2/5/2019,0.14499
2/6/2019,0.15175
2/7/2019,0.148196
2/8/2019,0.145729
2/11/2019,0.145718
2/12/2019,0.144789
2/13/2019,0.14179
2/14/2019,0.137278
2/15/2019,0.139679
2/19/2019,0.140535
2/20/2019,0.139046
2/21/2019,0.137861
2/22/2019,0.136399
2/25/2019,0.137953
2/26/2019,0.142517
2/27/2019,0.140418
2/28/2019,0.140625
3/1/2019,0.1419
3/4/2019,0.136984
3/5/2019,0.137434
3/6/2019,0.130813
3/7/2019,0.129912
3/8/2019,0.122439
3/11/2019,0.121206
3/12/2019,0.119904
3/13/2019,0.121268
3/14/2019,0.13042
3/15/2019,0.133809
3/18/2019,0.134784
3/19/2019,0.134902
3/20/2019,0.1352
3/21/2019,0.135508
3/22/2019,0.133139
3/25/2019,0.137551
3/26/2019,0.136996
3/27/2019,0.140693
3/28/2019,0.142442
3/29/2019,0.144526
4/1/2019,0.145076
4/2/2019,0.149031
4/3/2019,0.149333
4/4/2019,0.154835
4/5/2019,0.15697
4/8/2019,0.15631
4/9/2019,0.16295
4/10/2019,0.167701
4/11/2019,0.169625
4/12/2019,0.16445
4/15/2019,0.163244
4/16/2019,0.163044
4/17/2019,0.160587
4/18/2019,0.157713
4/22/2019,0.157113
4/23/2019,0.157537
4/24/2019,0.156993
4/25/2019,0.157809
4/26/2019,0.149578
4/29/2019,0.150665
4/30/2019,0.148548
5/1/2019,0.148052
5/2/2019,0.14393
5/3/2019,0.143409
5/6/2019,0.140642
5/7/2019,0.14365
5/8/2019,0.145746
5/9/2019,0.138575
5/10/2019,0.133001
5/13/2019,0.129317
5/14/2019,0.128795
5/15/2019,0.126675
5/16/2019,0.127914
5/17/2019,0.130814
5/20/2019,0.132363
5/21/2019,0.132593
5/22/2019,0.136394
5/23/2019,0.132154
5/24/2019,0.130678
5/28/2019,0.129927
5/29/2019,0.127805
5/30/2019,0.124887
5/31/2019,0.124091
6/3/2019,0.126957
6/4/2019,0.125751
6/5/2019,0.122085
6/6/2019,0.11478
6/7/2019,0.112583
6/10/2019,0.112203
6/11/2019,0.110908
6/12/2019,0.110679
6/13/2019,0.109082
6/14/2019,0.111258
6/17/2019,0.11019
6/18/2019,0.108857
6/19/2019,0.107143
6/20/2019,0.10787
6/21/2019,0.104147
6/24/2019,0.104947
6/25/2019,0.104549
6/26/2019,0.107013
6/27/2019,0.106901
6/28/2019,0.108343
7/1/2019,0.113099
7/2/2019,0.12544
7/3/2019,0.155656
7/5/2019,0.166732
7/8/2019,0.170265
7/9/2019,0.176927
7/10/2019,0.181044
7/11/2019,0.183834
7/12/2019,0.18646
7/15/2019,0.189901
7/16/2019,0.192906
7/17/2019,0.197961
7/18/2019,0.196961
7/19/2019,0.197193
7/22/2019,0.197366
7/23/2019,0.19647
7/24/2019,0.196338
7/25/2019,0.208708
7/26/2019,0.207936
7/29/2019,0.210913
7/30/2019,0.210888
7/31/2019,0.208147
8/1/2019,0.200841
8/2/2019,0.181129
8/5/2019,0.172065
8/6/2019,0.172056
8/7/2019,0.164971
8/8/2019,0.160372
8/9/2019,0.16755
8/12/2019,0.17094
8/13/2019,0.172305
8/14/2019,0.167661
8/15/2019,0.165944
8/16/2019,0.169016
8/19/2019,0.169395
8/20/2019,0.169008
8/21/2019,0.169437
8/22/2019,0.168966
8/23/2019,0.15379
8/26/2019,0.154244
8/27/2019,0.154603
8/28/2019,0.15586
8/29/2019,0.155123
8/30/2019,0.157361
9/3/2019,0.162348
9/4/2019,0.169725
9/5/2019,0.168539
9/6/2019,0.17032
9/9/2019,0.171008
9/10/2019,0.16618
9/11/2019,0.160465
9/12/2019,0.157168
9/13/2019,0.157094
9/16/2019,0.155462
9/17/2019,0.152312
9/18/2019,0.152722
9/19/2019,0.151732
9/20/2019,0.150975
9/23/2019,0.154673
9/24/2019,0.154473
9/25/2019,0.154798
9/26/2019,0.149874
9/27/2019,0.150805
9/30/2019,0.152044
10/1/2019,0.15204
10/2/2019,0.14366
10/3/2019,0.142362
10/4/2019,0.151906
10/7/2019,0.152464
10/8/2019,0.153649
10/9/2019,0.149689
10/10/2019,0.14909
10/11/2019,0.147401
10/14/2019,0.149751
10/15/2019,0.147279
10/16/2019,0.148186
10/17/2019,0.148207
10/18/2019,0.150467
10/21/2019,0.155542
10/22/2019,0.155503
10/23/2019,0.156512
10/24/2019,0.155698
10/25/2019,0.156806
10/28/2019,0.154636
10/29/2019,0.153364
10/30/2019,0.148003
10/31/2019,0.147558
11/1/2019,0.13895
11/4/2019,0.125856
11/5/2019,0.123584
11/6/2019,0.127897
11/7/2019,0.126897
11/8/2019,0.126967
11/11/2019,0.127401
11/12/2019,0.126097
11/13/2019,0.126495
11/14/2019,0.123624
11/15/2019,0.124194
11/18/2019,0.122522
11/19/2019,0.116071
11/20/2019,0.116229
11/21/2019,0.113822
11/22/2019,0.11269
11/25/2019,0.111899
11/26/2019,0.110299
11/27/2019,0.112254
11/29/2019,0.112648
12/2/2019,0.111989
12/3/2019,0.116324
12/4/2019,0.117624
12/5/2019,0.122365
12/6/2019,0.116665
12/9/2019,0.11927
12/10/2019,0.118726
12/11/2019,0.116672
12/12/2019,0.116494
12/13/2019,0.11429
12/16/2019,0.114439
12/17/2019,0.11434
12/18/2019,0.114955
12/19/2019,0.116061
12/20/2019,0.114555
12/23/2019,0.117317
12/24/2019,0.117971
12/26/2019,0.117401
12/27/2019,0.11976
12/30/2019,0.125161
12/31/2019,0.138031
1/2/2020,0.143209
1/3/2020,0.142808
1/6/2020,0.146477
1/7/2020,0.143317
1/8/2020,0.142714
1/9/2020,0.139776
1/10/2020,0.141323
1/13/2020,0.141655
1/14/2020,0.141482
1/15/2020,0.143202
1/16/2020,0.143813
1/17/2020,0.143847
1/21/2020,0.143498
1/22/2020,0.145871
1/23/2020,0.152474
1/24/2020,0.16966
1/27/2020,0.180444
1/28/2020,0.203811
1/29/2020,0.210983
1/30/2020,0.22901
1/31/2020,0.250419
2/3/2020,0.256721
2/4/2020,0.259659
2/5/2020,0.263439
2/6/2020,0.348742
2/7/2020,0.379301
2/10/2020,0.38884
2/11/2020,0.42296
2/12/2020,0.505646
2/13/2020,0.576562
2/14/2020,0.634065
2/18/2020,0.684577
2/19/2020,0.745366
2/20/2020,0.766335
2/21/2020,0.800546
2/24/2020,0.829199
2/25/2020,0.855634
2/26/2020,0.890613
2/27/2020,0.896487
2/28/2020,0.909923
3/2/2020,0.91514
3/3/2020,0.921609
3/4/2020,0.958883
3/5/2020,0.973125
3/6/2020,0.981713
3/9/2020,0.961003
3/10/2020,0.954654
3/11/2020,0.974146
3/12/2020,0.964458
3/13/2020,0.926674
3/16/2020,0.890787
3/17/2020,0.855858
3/18/2020,0.821793
3/19/2020,0.779368
3/20/2020,0.769715
3/23/2020,0.736131
3/24/2020,0.707872
3/25/2020,0.67523
3/26/2020,0.634747
3/27/2020,0.621593
3/30/2020,0.601127
3/31/2020,0.598794
4/1/2020,0.590694
4/2/2020,0.530498
4/3/2020,0.504383
4/6/2020,0.489245
4/7/2020,0.479382
4/8/2020,0.469696
4/9/2020,0.419755
4/13/2020,0.413152
4/14/2020,0.411856
4/15/2020,0.414184
4/16/2020,0.410597
4/17/2020,0.401649
4/20/2020,0.379279
4/21/2020,0.363394
4/22/2020,0.361385
4/23/2020,0.35246
4/24/2020,0.348826
4/27/2020,0.337293
4/28/2020,0.336434
4/29/2020,0.33741
4/30/2020,0.324132
5/1/2020,0.301319
5/4/2020,0.291802
5/5/2020,0.289271
5/6/2020,0.286777
5/7/2020,0.28841
5/8/2020,0.295144
5/11/2020,0.300022
5/12/2020,0.315234
5/13/2020,0.321473
5/14/2020,0.312728
5/15/2020,0.320025
5/18/2020,0.318299
5/19/2020,0.324959
5/20/2020,0.320627
5/21/2020,0.319895
5/22/2020,0.318969
5/26/2020,0.321488
5/27/2020,0.318106
5/28/2020,0.317378
5/29/2020,0.315653
6/1/2020,0.312437
6/2/2020,0.318927
6/3/2020,0.320801
6/4/2020,0.324149
6/5/2020,0.320422
6/8/2020,0.318571
6/9/2020,0.316962
6/10/2020,0.314495
6/11/2020,0.297929
6/12/2020,0.29129
6/15/2020,0.27999
6/16/2020,0.266224
6/17/2020,0.268701
6/18/2020,0.264614
6/19/2020,0.273686
6/22/2020,0.275679
6/23/2020,0.274271
6/24/2020,0.273365
6/25/2020,0.274937
6/26/2020,0.276666
6/29/2020,0.274502
6/30/2020,0.269581
7/1/2020,0.268392
7/2/2020,0.264785
7/6/2020,0.261629
7/7/2020,0.263792
7/8/2020,0.261896
7/9/2020,0.256547
7/10/2020,0.255242
7/13/2020,0.263366
7/14/2020,0.261199
7/15/2020,0.260607
7/16/2020,0.256209
7/17/2020,0.255373
7/20/2020,0.251099
7/21/2020,0.23923
7/22/2020,0.239547
7/23/2020,0.241205
7/24/2020,0.238737
7/27/2020,0.236652
7/28/2020,0.231075
7/29/2020,0.232718
7/30/2020,0.22858
7/31/2020,0.218638
8/3/2020,0.218931
8/4/2020,0.216727
8/5/2020,0.224939
8/6/2020,0.234802
8/7/2020,0.24099
8/10/2020,0.241227
8/11/2020,0.231772
8/12/2020,0.229194
8/13/2020,0.227905
8/14/2020,0.2366
8/17/2020,0.249179
8/18/2020,0.254656
8/19/2020,0.256223
8/20/2020,0.257216
8/21/2020,0.262167
8/24/2020,0.26889
8/25/2020,0.278419
8/26/2020,0.282362
8/27/2020,0.283269
8/28/2020,0.292251
8/31/2020,0.293478
9/1/2020,0.296521
9/2/2020,0.302615
9/3/2020,0.297961
9/4/2020,0.291706
9/8/2020,0.291041
9/9/2020,0.291469
9/10/2020,0.289314
9/11/2020,0.289854
9/14/2020,0.292642
9/15/2020,0.287856
9/16/2020,0.279266
9/17/2020,0.276038
9/18/2020,0.27559
9/21/2020,0.271397
9/22/2020,0.264366
9/23/2020,0.259338
9/24/2020,0.256342
9/25/2020,0.256062
9/28/2020,0.252028
9/29/2020,0.245613
9/30/2020,0.268934
10/1/2020,0.272704
10/2/2020,0.288899
10/5/2020,0.289819
10/6/2020,0.310348
10/7/2020,0.306397
10/8/2020,0.311581
10/9/2020,0.357461
10/12/2020,0.365043
10/13/2020,0.367451
10/14/2020,0.37076
10/15/2020,0.368971
10/16/2020,0.372772
10/19/2020,0.377178
10/20/2020,0.381137
10/21/2020,0.385278
10/22/2020,0.381975
10/23/2020,0.387741
10/26/2020,0.387879
10/27/2020,0.388248
10/28/2020,0.387726
10/29/2020,0.378984
10/30/2020,0.376785
11/2/2020,0.370406
11/3/2020,0.368618
11/4/2020,0.350735
11/5/2020,0.353952
11/6/2020,0.350641
11/9/2020,0.313461
11/10/2020,0.313587
11/11/2020,0.312133
11/12/2020,0.313189
11/13/2020,0.312934
11/16/2020,0.305852
11/17/2020,0.300368
11/18/2020,0.299613
11/19/2020,0.304783
11/20/2020,0.303871
11/23/2020,0.290175
11/24/2020,0.286765
11/25/2020,0.29019
11/27/2020,0.288553
11/30/2020,0.281425
12/1/2020,0.277458
12/2/2020,0.26655
12/3/2020,0.280864
12/4/2020,0.287921
12/7/2020,0.284058
12/8/2020,0.28291
12/9/2020,0.278958
12/10/2020,0.269671
12/11/2020,0.26625
12/14/2020,0.261366
12/15/2020,0.261524
12/16/2020,0.261422
12/17/2020,0.258864
12/18/2020,0.262824
12/21/2020,0.253965
12/22/2020,0.255857
12/23/2020,0.261854
12/24/2020,0.278281
12/28/2020,0.27768
12/29/2020,0.279496
12/30/2020,0.284609
12/31/2020,0.286295
1/4/2021,0.28496
1/5/2021,0.269625
1/6/2021,0.262133
1/7/2021,0.263101
1/8/2021,0.261745
1/11/2021,0.254869
1/12/2021,0.256413
1/13/2021,0.254532
1/14/2021,0.250736
1/15/2021,0.25428
1/19/2021,0.2536
1/20/2021,0.255088
1/21/2021,0.253053
1/22/2021,0.261618
1/25/2021,0.269683
1/26/2021,0.266956
1/27/2021,0.262268
1/28/2021,0.26333
1/29/2021,0.259992
2/1/2021,0.254294
2/2/2021,0.270671
2/3/2021,0.271226
2/4/2021,0.27262
2/5/2021,0.275643
2/8/2021,0.275459
2/9/2021,0.274907
2/10/2021,0.274474
2/11/2021,0.274313
2/12/2021,0.275357
2/16/2021,0.276523
2/17/2021,0.277102
2/18/2021,0.279384
2/19/2021,0.280866
2/22/2021,0.28434
2/23/2021,0.277737
2/24/2021,0.272654
2/25/2021,0.270031
2/26/2021,0.259571
3/1/2021,0.25491
3/2/2021,0.254614
3/3/2021,0.251382
3/4/2021,0.231
3/5/2021,0.227354
3/8/2021,0.222713
3/9/2021,0.216702
3/10/2021,0.215102
3/11/2021,0.215863
3/12/2021,0.213306
3/15/2021,0.211287
3/16/2021,0.210102
3/17/2021,0.210258
3/18/2021,0.203265
3/19/2021,0.203574
3/22/2021,0.202501
3/23/2021,0.185338
3/24/2021,0.179622
3/25/2021,0.17267
3/26/2021,0.169571
3/29/2021,0.171157
3/30/2021,0.174048
3/31/2021,0.175478
4/1/2021,0.178419
4/5/2021,0.180081
4/6/2021,0.183193
4/7/2021,0.185267
4/8/2021,0.189878
4/9/2021,0.198923
4/12/2021,0.204041
4/13/2021,0.216327
4/14/2021,0.216238
4/15/2021,0.216512
4/16/2021,0.213939
4/19/2021,0.21492
4/20/2021,0.215632
4/21/2021,0.216221
4/22/2021,0.217612
4/23/2021,0.218813
4/26/2021,0.218963
4/27/2021,0.218283
4/28/2021,0.21902
4/29/2021,0.216598
4/30/2021,0.21655
5/3/2021,0.216894
5/4/2021,0.216312
5/5/2021,0.21323
5/6/2021,0.210891
5/7/2021,0.211539
5/10/2021,0.202452
5/11/2021,0.204333
5/12/2021,0.189975
5/13/2021,0.188279
5/14/2021,0.187831
5/17/2021,0.18933
5/18/2021,0.204689
5/19/2021,0.207639
5/20/2021,0.206232
5/21/2021,0.211101
5/24/2021,0.210494
5/25/2021,0.210174
5/26/2021,0.210216
5/27/2021,0.209887
5/28/2021,0.209822
6/1/2021,0.206804
6/2/2021,0.20237
6/3/2021,0.20167
6/4/2021,0.203928
6/7/2021,0.212021
6/8/2021,0.207767
6/9/2021,0.209335
6/10/2021,0.202388
6/11/2021,0.204204
6/14/2021,0.209511
6/15/2021,0.210245
6/16/2021,0.213411
6/17/2021,0.203579
6/18/2021,0.207144
6/21/2021,0.210205
6/22/2021,0.205303
6/23/2021,0.203973
6/24/2021,0.203724
6/25/2021,0.20603
6/28/2021,0.203485
6/29/2021,0.202903
6/30/2021,0.215075
7/1/2021,0.220766
7/2/2021,0.224173
7/6/2021,0.223951
7/7/2021,0.219202
7/8/2021,0.21709
7/9/2021,0.215331
7/12/2021,0.213968
7/13/2021,0.213408
7/14/2021,0.205521
7/15/2021,0.203865
7/16/2021,0.199902
7/19/2021,0.196124
7/20/2021,0.190102
7/21/2021,0.19231
7/22/2021,0.193076
7/23/2021,0.191792
7/26/2021,0.191633
7/27/2021,0.191488
7/28/2021,0.190804
7/29/2021,0.192406
7/30/2021,0.180018
8/2/2021,0.173868
8/3/2021,0.169629
8/4/2021,0.168648
8/5/2021,0.165421
8/6/2021,0.166668
8/9/2021,0.170197
8/10/2021,0.176993
8/11/2021,0.177428
8/12/2021,0.178022
8/13/2021,0.18372
8/16/2021,0.183024
8/17/2021,0.180072
8/18/2021,0.178038
8/19/2021,0.174066
8/20/2021,0.175428
8/23/2021,0.183071
8/24/2021,0.186926
8/25/2021,0.183997
8/26/2021,0.18306
8/27/2021,0.185804
8/30/2021,0.188882
8/31/2021,0.187585
9/1/2021,0.190351
9/2/2021,0.190533
9/3/2021,0.196264
9/7/2021,0.197559
9/8/2021,0.193454
9/9/2021,0.187696
9/10/2021,0.188964
9/13/2021,0.18793
9/14/2021,0.184941
9/15/2021,0.18448
9/16/2021,0.181416
9/17/2021,0.176929
9/20/2021,0.172208
9/21/2021,0.169623
9/22/2021,0.164673
9/23/2021,0.160174
9/24/2021,0.159708
9/27/2021,0.159107
9/28/2021,0.156456
9/29/2021,0.151457
9/30/2021,0.156309
10/1/2021,0.150989
10/4/2021,0.146852
10/5/2021,0.138787
10/6/2021,0.135849
10/7/2021,0.135357
10/8/2021,0.134021
10/11/2021,0.132674
10/12/2021,0.136429
10/13/2021,0.132958
10/14/2021,0.13149
10/15/2021,0.138349
10/18/2021,0.137438
10/19/2021,0.139542
10/20/2021,0.141567
10/21/2021,0.143054
10/22/2021,0.153329
10/25/2021,0.154999
10/26/2021,0.155539
10/27/2021,0.157092
10/28/2021,0.16163
10/29/2021,0.171241
11/1/2021,0.182334
11/2/2021,0.195341
11/3/2021,0.202335
11/4/2021,0.206906
11/5/2021,0.207442
11/8/2021,0.208242
11/9/2021,0.206701
11/10/2021,0.207133
11/11/2021,0.209328
11/12/2021,0.210942
11/15/2021,0.211713
11/16/2021,0.215342
11/17/2021,0.216584
11/18/2021,0.219656
11/19/2021,0.217782
11/22/2021,0.213713
11/23/2021,0.213757
11/24/2021,0.218132
11/26/2021,0.215729
11/29/2021,0.213061
11/30/2021,0.201871
12/1/2021,0.191892
12/2/2021,0.181243
12/3/2021,0.176022
12/6/2021,0.172306
12/7/2021,0.178272
12/8/2021,0.180659
12/9/2021,0.183053
12/10/2021,0.183785
12/13/2021,0.1836
12/14/2021,0.183944
12/15/2021,0.179724
12/16/2021,0.178114
12/17/2021,0.174235
12/20/2021,0.174554
12/21/2021,0.175937
12/22/2021,0.189136
12/23/2021,0.216026
12/27/2021,0.217601
12/28/2021,0.224108
12/29/2021,0.234484
12/30/2021,0.237179
12/31/2021,0.24694
1/3/2022,0.249693
1/4/2022,0.249551
1/5/2022,0.24925
1/6/2022,0.252034
1/7/2022,0.254128
1/10/2022,0.254176
1/11/2022,0.255406
1/12/2022,0.257227
1/13/2022,0.260173
1/14/2022,0.262492
1/18/2022,0.262835
1/19/2022,0.264384
1/20/2022,0.260388
1/21/2022,0.273758
1/24/2022,0.265214
1/25/2022,0.264635
1/26/2022,0.264781
1/27/2022,0.264466
1/28/2022,0.259441
1/31/2022,0.2658
2/1/2022,0.264054
2/2/2022,0.266824
2/3/2022,0.280366
2/4/2022,0.302822
2/7/2022,0.318509
2/8/2022,0.326008
2/9/2022,0.33377
2/10/2022,0.334359
2/11/2022,0.339564
2/14/2022,0.342041
2/15/2022,0.342276
2/16/2022,0.342446
2/17/2022,0.342326
2/18/2022,0.343052
2/22/2022,0.332054
2/23/2022,0.330384
2/24/2022,0.314929
2/25/2022,0.310285
2/28/2022,0.310377
3/1/2022,0.30823
3/2/2022,0.303855
3/3/2022,0.301142
3/4/2022,0.29627
3/7/2022,0.28832
3/8/2022,0.265536
3/9/2022,0.244735
3/10/2022,0.232774
3/11/2022,0.222422
3/14/2022,0.224051
3/15/2022,0.217613
3/16/2022,0.210217
3/17/2022,0.208121
3/18/2022,0.206366
3/21/2022,0.20492
3/22/2022,0.21852
3/23/2022,0.221866
3/24/2022,0.244242
3/25/2022,0.246667
3/28/2022,0.251191
3/29/2022,0.26768
3/30/2022,0.274056
3/31/2022,0.275755
4/1/2022,0.275618
4/4/2022,0.278958
4/5/2022,0.286947
4/6/2022,0.293866
4/7/2022,0.299826
4/8/2022,0.310877
4/11/2022,0.31669
4/12/2022,0.322319
4/13/2022,0.322466
4/14/2022,0.32864
4/18/2022,0.329286
4/19/2022,0.34042
4/20/2022,0.352605
4/21/2022,0.356563
4/22/2022,0.355827
4/25/2022,0.342388
4/26/2022,0.339749
4/27/2022,0.338174
4/28/2022,0.321275
4/29/2022,0.323663
5/2/2022,0.321253
5/3/2022,0.31877
5/4/2022,0.314774
5/5/2022,0.302286
5/6/2022,0.295521
5/9/2022,0.285124
5/10/2022,0.271069
5/11/2022,0.269536
5/12/2022,0.274333
5/13/2022,0.283668
5/16/2022,0.286458
5/17/2022,0.296356
5/18/2022,0.308975
5/19/2022,0.300502
5/20/2022,0.292548
5/23/2022,0.313333
5/24/2022,0.31876
5/25/2022,0.320684
5/26/2022,0.324709
5/27/2022,0.331397
5/31/2022,0.33013
6/1/2022,0.335897
6/2/2022,0.345754
6/3/2022,0.3627
6/6/2022,0.363148
6/7/2022,0.367275
6/8/2022,0.369549
6/9/2022,0.37041
6/10/2022,0.369623
6/13/2022,0.360358
6/14/2022,0.351104
6/15/2022,0.345332
6/16/2022,0.339816
6/17/2022,0.320499
6/21/2022,0.319533
6/22/2022,0.314061
6/23/2022,0.296101
6/24/2022,0.292625
6/27/2022,0.29432
6/28/2022,0.292461
6/29/2022,0.297852
6/30/2022,0.290869
7/1/2022,0.283961
7/5/2022,0.278829
7/6/2022,0.259605
7/7/2022,0.268589
7/8/2022,0.261569
7/11/2022,0.261474
7/12/2022,0.264203
7/13/2022,0.261503
7/14/2022,0.257031
7/15/2022,0.261988
7/18/2022,0.25867
7/19/2022,0.257934
7/20/2022,0.252867
7/21/2022,0.247925
7/22/2022,0.249432
7/25/2022,0.244833
7/26/2022,0.23978
7/27/2022,0.235261
7/28/2022,0.234716
7/29/2022,0.220827
8/1/2022,0.223557
8/2/2022,0.233926
8/3/2022,0.23056
8/4/2022,0.228644
8/5/2022,0.221769
8/8/2022,0.225196
8/9/2022,0.224667
8/10/2022,0.221815
8/11/2022,0.221533
8/12/2022,0.224864
8/15/2022,0.218638
8/16/2022,0.218986
8/17/2022,0.22108
8/18/2022,0.221831
8/19/2022,0.223145
8/22/2022,0.22047
8/23/2022,0.220717
8/24/2022,0.232386
8/25/2022,0.237559
8/26/2022,0.237539
8/29/2022,0.24203
8/30/2022,0.242037
8/31/2022,0.232453
9/1/2022,0.231614
9/2/2022,0.234071
9/6/2022,0.237346
9/7/2022,0.237108
9/8/2022,0.241567
9/9/2022,0.244482
9/12/2022,0.253937
9/13/2022,0.252652
9/14/2022,0.263796
9/15/2022,0.269812
9/16/2022,0.266697
9/19/2022,0.272422
9/20/2022,0.276104
9/21/2022,0.278971
9/22/2022,0.280458
9/23/2022,0.271738
9/26/2022,0.267178
9/27/2022,0.264833
9/28/2022,0.261018
9/29/2022,0.269102
9/30/2022,0.27455
10/3/2022,0.270993
10/4/2022,0.272079
10/5/2022,0.268872
10/6/2022,0.271824
10/7/2022,0.267258
10/10/2022,0.262959
10/11/2022,0.255811
10/12/2022,0.257916
10/13/2022,0.245675
10/14/2022,0.241205
10/17/2022,0.239164
10/18/2022,0.235605
10/19/2022,0.232064
10/20/2022,0.229651
10/21/2022,0.23749
10/24/2022,0.237075
10/25/2022,0.236998
10/26/2022,0.234605
10/27/2022,0.233467
10/28/2022,0.219499
10/31/2022,0.213797
11/1/2022,0.214892
11/2/2022,0.213399
11/3/2022,0.224425
11/4/2022,0.232626
11/7/2022,0.233847
11/8/2022,0.237375
11/9/2022,0.235951
11/10/2022,0.232251
11/11/2022,0.231745
11/14/2022,0.231491
11/15/2022,0.2329
11/16/2022,0.231385
11/17/2022,0.230217
11/18/2022,0.229105
11/21/2022,0.218696
11/22/2022,0.233431
11/23/2022,0.234036
11/25/2022,0.235661
11/28/2022,0.235412
11/29/2022,0.235449
11/30/2022,0.231484
12/1/2022,0.24656
12/2/2022,0.245958
12/5/2022,0.235749
12/6/2022,0.224805
12/7/2022,0.222867
12/8/2022,0.22076
12/9/2022,0.218544
12/12/2022,0.217264
12/13/2022,0.217755
12/14/2022,0.216072
12/15/2022,0.219233
12/16/2022,0.219059
12/19/2022,0.220768
12/20/2022,0.219919
12/21/2022,0.221035
12/22/2022,0.207945
12/23/2022,0.21012
12/27/2022,0.216741
12/28/2022,0.217721
12/29/2022,0.219993
12/30/2022,0.224993
1/3/2023,0.214131
1/4/2023,0.213552
1/5/2023,0.210907
1/6/2023,0.209808
1/9/2023,0.213908
1/10/2023,0.212112
1/11/2023,0.209226
1/12/2023,0.209053
1/13/2023,0.211453
1/17/2023,0.21054
1/18/2023,0.20334
1/19/2023,0.202153
1/20/2023,0.201537
1/23/2023,0.203151
1/24/2023,0.201111
1/25/2023,0.200437
1/26/2023,0.196029
1/27/2023,0.18931
1/30/2023,0.188682
1/31/2023,0.185863
2/1/2023,0.18647
2/2/2023,0.180077
2/3/2023,0.179015
2/6/2023,0.184072
2/7/2023,0.19038
2/8/2023,0.202192
2/9/2023,0.226596
2/10/2023,0.241627
2/13/2023,0.256245
2/14/2023,0.261136
2/15/2023,0.269971
2/16/2023,0.275254
2/17/2023,0.275352
2/21/2023,0.274523
2/22/2023,0.283167
2/23/2023,0.286019
2/24/2023,0.285317
2/27/2023,0.288059
2/28/2023,0.28702
3/1/2023,0.284631
3/2/2023,0.284208
3/3/2023,0.280473
3/6/2023,0.281085
3/7/2023,0.28097
3/8/2023,0.27595
3/9/2023,0.269933
3/10/2023,0.256836
3/13/2023,0.2346
3/14/2023,0.219875
3/15/2023,0.201761
3/16/2023,0.192188
3/17/2023,0.180105
3/20/2023,0.170949
3/21/2023,0.168677
3/22/2023,0.166105
3/23/2023,0.151923
3/24/2023,0.144253
3/27/2023,0.145177
3/28/2023,0.141965
3/29/2023,0.1471
3/30/2023,0.149466
3/31/2023,0.167124
4/3/2023,0.168947
4/4/2023,0.168941
4/5/2023,0.167949
4/6/2023,0.169273
4/10/2023,0.169626
