date,fwd_premium_21d,fwd_premium_63d,fwd_premium_126d,fwd_premium_21_to_63d,fwd_premium_63_to_126d,fwd_premium_ewma_21d,fwd_premium_ewma_63d,fwd_premium_ewma_126d
4/3/2020,0.348741,0.21744,0.142412,0.13999,0.046156,0.37114,0.243024,0.166588
4/6/2020,0.289024,0.156105,0.113575,0.075751,0.062713,0.363674,0.235122,0.161769
4/7/2020,0.305026,0.177501,0.125992,0.101404,0.062674,0.358343,0.229884,0.158517
4/8/2020,0.262754,0.142274,0.101758,0.070073,0.053109,0.349653,0.221919,0.153357
4/9/2020,0.270021,0.16594,0.118843,0.105373,0.06017,0.342414,0.21683,0.150219
4/13/2020,0.249431,0.161092,0.120911,0.110784,0.071998,0.333961,0.211763,0.147555
4/14/2020,0.205966,0.140261,0.095707,0.103867,0.044321,0.322325,0.205263,0.142841
4/15/2020,0.231504,0.167602,0.135918,0.132398,0.098543,0.314068,0.201839,0.142212
4/16/2020,0.275387,0.205558,0.152021,0.166965,0.089502,0.310552,0.202177,0.143104
4/17/2020,0.215779,0.167039,0.134236,0.139807,0.098766,0.301936,0.198983,0.142297
4/20/2020,0.309854,0.204702,0.153471,0.143504,0.093439,0.302656,0.199503,0.143313
4/21/2020,0.395787,0.253877,0.19355,0.168111,0.122328,0.311122,0.204446,0.14788
4/22/2020,0.317191,0.216607,0.175285,0.158583,0.128577,0.311674,0.205552,0.150372
4/23/2020,0.267414,0.198356,0.170299,0.160089,0.139541,0.30765,0.204897,0.152183
4/24/2020,0.23446,0.195244,0.172107,0.17439,0.147663,0.300997,0.20402,0.153994
4/27/2020,0.209427,0.174695,0.166768,0.156296,0.15853,0.292672,0.201354,0.155156
4/28/2020,0.186658,0.174539,0.159732,0.16818,0.144403,0.283035,0.198916,0.155572
4/29/2020,0.158146,0.146324,0.141254,0.14008,0.13612,0.271681,0.194135,0.15427
4/30/2020,0.190854,0.174279,0.160038,0.165485,0.145309,0.264333,0.19233,0.154794
5/1/2020,0.182915,0.165887,0.156559,0.15688,0.147024,0.256932,0.189926,0.154955
5/4/2020,0.182438,0.163217,0.15359,0.152963,0.14374,0.250159,0.187498,0.154831
5/5/2020,0.163913,0.154249,0.147351,0.149213,0.140338,0.242319,0.184475,0.154151
5/6/2020,0.180806,0.152583,0.15283,0.137762,0.153168,0.236727,0.181576,0.154031
5/7/2020,0.151019,0.144545,0.149994,0.141271,0.155793,0.228935,0.17821,0.153664
5/8/2020,0.125311,0.133641,0.137055,0.137742,0.140582,0.219515,0.174158,0.152154
5/11/2020,0.132966,0.125031,0.130206,0.121005,0.135535,0.211647,0.169692,0.150159
5/12/2020,0.140342,0.120753,0.132162,0.110595,0.143549,0.205165,0.165243,0.148523
5/13/2020,0.171691,0.140792,0.129919,0.124474,0.119044,0.202122,0.16302,0.146831
5/14/2020,0.183706,0.155083,0.133339,0.140036,0.111207,0.200447,0.162298,0.145605
5/15/2020,0.170828,0.152256,0.131003,0.14266,0.110141,0.197755,0.161385,0.144277
5/18/2020,0.146374,0.127014,0.120067,0.116974,0.11333,0.193084,0.158261,0.142076
5/19/2020,0.155584,0.141665,0.129682,0.134526,0.117823,0.189675,0.156752,0.14095
5/20/2020,0.145948,0.139143,0.126108,0.135695,0.114474,0.1857,0.155151,0.1396
5/21/2020,0.143255,0.138354,0.117894,0.13588,0.099702,0.181841,0.153624,0.137627
5/22/2020,0.147219,0.143342,0.12813,0.141389,0.11497,0.178694,0.152689,0.136764
5/26/2020,0.146832,0.132025,0.119831,0.124399,0.109153,0.175797,0.150811,0.135224
5/27/2020,0.128126,0.123468,0.115268,0.121117,0.108374,0.171463,0.148325,0.13341
5/28/2020,0.150445,0.141473,0.127321,0.136908,0.115257,0.169553,0.147702,0.132857
5/29/2020,0.138544,0.134867,0.110596,0.133016,0.088798,0.166734,0.146535,0.130833
6/1/2020,0.13861,0.141334,0.122314,0.142689,0.105665,0.164177,0.146063,0.130058
6/2/2020,0.118925,0.117374,0.112495,0.116596,0.108662,0.160063,0.143454,0.128462
6/3/2020,0.108542,0.112965,0.099904,0.115156,0.089115,0.155379,0.140683,0.125866
6/4/2020,0.100927,0.103324,0.086727,0.104515,0.073329,0.150429,0.137286,0.122308
6/5/2020,0.108855,0.106667,0.078807,0.105567,0.055622,0.14665,0.134503,0.118353
6/8/2020,0.154585,0.119105,0.07983,0.099886,0.047211,0.147371,0.133103,0.114851
6/9/2020,0.184355,0.149917,0.096755,0.131439,0.050306,0.150733,0.134632,0.113206
6/10/2020,0.170121,0.127029,0.097218,0.103494,0.069683,0.152496,0.13394,0.111752
6/11/2020,0.220984,0.163115,0.141184,0.130265,0.11807,0.158722,0.136593,0.114428
6/12/2020,0.210645,0.14143,0.114496,0.102251,0.085677,0.163442,0.137032,0.114434
6/15/2020,0.199323,0.161717,0.120688,0.141621,0.079944,0.166704,0.139276,0.115003
6/16/2020,0.191628,0.148607,0.114625,0.125333,0.081556,0.16897,0.140125,0.114968
6/17/2020,0.19103,0.156806,0.115147,0.13862,0.073892,0.170975,0.141641,0.114985
6/18/2020,0.16948,0.144,0.104655,0.130648,0.065944,0.170839,0.141856,0.114046
6/19/2020,0.18001,0.149726,0.111037,0.133726,0.07345,0.171673,0.142571,0.113772
6/22/2020,0.16011,0.134516,0.097884,0.121081,0.063085,0.170622,0.141839,0.112328
6/23/2020,0.152387,0.144407,0.104098,0.140249,0.068015,0.168964,0.142072,0.11158
6/24/2020,0.191636,0.163503,0.110181,0.148723,0.059185,0.171025,0.144021,0.111452
6/25/2020,0.168761,0.147268,0.104537,0.136089,0.064322,0.170819,0.144316,0.110824
6/26/2020,0.205167,0.164632,0.098065,0.142862,0.035243,0.173942,0.146163,0.109664
6/29/2020,0.17621,0.151908,0.100178,0.139211,0.052122,0.174148,0.146685,0.108801
6/30/2020,0.166039,0.151548,0.10436,0.14411,0.060586,0.173411,0.147127,0.108398
7/1/2020,0.164667,0.13291,0.091476,0.116039,0.054463,0.172616,0.145835,0.106859
7/2/2020,0.119921,0.134791,0.085515,0.142121,0.043811,0.167826,0.144831,0.104919
7/6/2020,0.139881,0.136064,0.084255,0.134117,0.039335,0.165285,0.144034,0.10304
7/7/2020,0.164126,0.142017,0.085871,0.130487,0.036782,0.16518,0.14385,0.10148
7/8/2020,0.151305,0.137596,0.083964,0.130559,0.037215,0.163918,0.143282,0.099887
7/9/2020,0.166732,0.151491,0.092607,0.143658,0.038153,0.164174,0.144028,0.099225
7/10/2020,0.155046,0.132317,0.080089,0.120447,0.033201,0.163344,0.142963,0.097486
7/13/2020,0.192692,0.15076,0.100257,0.128056,0.054627,0.166012,0.143672,0.097738
7/14/2020,0.167493,0.142873,0.092416,0.129962,0.046693,0.166147,0.1436,0.097254
7/15/2020,0.169696,0.147139,0.096252,0.135361,0.049812,0.166469,0.143921,0.097163
7/16/2020,0.158059,0.133424,0.08663,0.120486,0.045707,0.165705,0.142967,0.096205
7/17/2020,0.155596,0.133569,0.091349,0.122057,0.054959,0.164786,0.142113,0.095764
7/20/2020,0.139732,0.136288,0.089382,0.134554,0.04936,0.162508,0.141583,0.095184
7/21/2020,0.117849,0.113641,0.075198,0.111518,0.042035,0.158448,0.139043,0.093367
7/22/2020,0.117071,0.121257,0.079233,0.123332,0.042731,0.154687,0.137426,0.092082
7/23/2020,0.104208,0.126202,0.078075,0.137268,0.038006,0.150098,0.136406,0.090809
7/24/2020,0.122264,0.133227,0.086681,0.138791,0.047976,0.147567,0.136117,0.090433
7/27/2020,0.121824,0.128001,0.078037,0.131192,0.03584,0.145227,0.135379,0.089306
7/28/2020,0.123782,0.136145,0.089143,0.142427,0.049326,0.143278,0.135449,0.089292
7/29/2020,0.116686,0.126933,0.084726,0.132143,0.048846,0.14086,0.134675,0.088876
7/30/2020,0.14696,0.146372,0.095876,0.146104,0.053114,0.141415,0.135738,0.089513
7/31/2020,0.131724,0.151887,0.090612,0.161775,0.038274,0.140534,0.137206,0.089613
8/3/2020,0.126141,0.143249,0.08445,0.151613,0.034057,0.139225,0.137755,0.089143
8/4/2020,0.1172,0.140936,0.085674,0.152378,0.039245,0.137223,0.138044,0.088828
8/5/2020,0.10988,0.139664,0.086403,0.153638,0.041495,0.134737,0.138192,0.088608
8/6/2020,0.104056,0.132913,0.084218,0.146365,0.04282,0.131948,0.137712,0.088208
8/7/2020,0.114315,0.136057,0.081605,0.146214,0.035594,0.130345,0.137561,0.087608
8/10/2020,0.103923,0.117795,0.070197,0.124174,0.028979,0.127943,0.135764,0.086025
8/11/2020,0.112236,0.114681,0.066231,0.115971,0.023425,0.126515,0.133848,0.084226
8/12/2020,0.099376,0.106009,0.063724,0.10919,0.026574,0.124048,0.131317,0.082362
8/13/2020,0.112767,0.108632,0.070591,0.107018,0.037065,0.123022,0.129255,0.081292
8/14/2020,0.10058,0.104581,0.065468,0.106664,0.031446,0.120982,0.127012,0.079853
8/17/2020,0.103843,0.099995,0.061081,0.098611,0.026886,0.119424,0.124556,0.078147
8/18/2020,0.11091,0.100354,0.067992,0.096028,0.039518,0.11865,0.122355,0.077224
8/19/2020,0.109374,0.1089,0.068276,0.108966,0.03317,0.117807,0.121132,0.07641
8/20/2020,0.123633,0.116127,0.069558,0.112947,0.029211,0.118336,0.120677,0.075787
8/21/2020,0.112259,0.1077,0.059256,0.105877,0.017127,0.117784,0.119497,0.074284
8/24/2020,0.101155,0.095334,0.057109,0.092985,0.02413,0.116272,0.117301,0.072723
8/25/2020,0.104592,0.104067,0.065341,0.104124,0.031786,0.11521,0.116098,0.072052
8/26/2020,0.116328,0.11298,0.073474,0.111812,0.038413,0.115312,0.115814,0.072181
8/27/2020,0.126011,0.113244,0.071845,0.107808,0.034449,0.116285,0.115581,0.072151
8/28/2020,0.133213,0.11879,0.087255,0.112844,0.057651,0.117824,0.115872,0.073524
8/31/2020,0.157708,0.138969,0.113833,0.130119,0.088976,0.121449,0.117972,0.077188
9/1/2020,0.159163,0.131074,0.102518,0.118589,0.075372,0.124878,0.119163,0.079491
9/2/2020,0.175892,0.134964,0.105818,0.116711,0.080109,0.129516,0.1206,0.081884
9/3/2020,0.19778,0.152498,0.0885,0.131751,0.031273,0.135721,0.123499,0.082486
9/4/2020,0.183232,0.15378,0.100301,0.141265,0.050567,0.140041,0.126252,0.084105
9/8/2020,0.139518,0.131538,0.087899,0.127413,0.046483,0.139993,0.126733,0.08445
9/9/2020,0.132184,0.129239,0.092447,0.1278,0.057894,0.139283,0.126961,0.085177
9/10/2020,0.132094,0.127851,0.080907,0.125759,0.035281,0.13863,0.127042,0.084789
9/11/2020,0.10867,0.115783,0.070944,0.119364,0.028993,0.135906,0.126018,0.08353
9/14/2020,0.107508,0.104227,0.062256,0.102619,0.023392,0.133324,0.124037,0.081596
9/15/2020,0.102824,0.108114,0.057798,0.110664,0.012321,0.130552,0.12259,0.079433
9/16/2020,0.087932,0.094579,0.053647,0.097741,0.017362,0.126677,0.120043,0.077089
9/17/2020,0.109537,0.100824,0.047083,0.09685,-0.00186,0.125119,0.118296,0.074361
9/18/2020,0.114123,0.112657,0.055616,0.112259,0.004167,0.124119,0.117783,0.072657
9/21/2020,0.119081,0.115818,0.055138,0.114278,0.000135,0.123661,0.117605,0.071064
9/22/2020,0.13412,0.126353,0.062157,0.122677,0.003357,0.124612,0.1184,0.070254
9/23/2020,0.142019,0.146395,0.070558,0.148541,0.001329,0.126195,0.120945,0.070282
9/24/2020,0.153967,0.147477,0.073997,0.144155,0.010069,0.128719,0.123357,0.07062
9/25/2020,0.147416,0.143148,0.073751,0.140997,0.011763,0.130419,0.125156,0.070904
9/28/2020,0.14056,0.138173,0.06456,0.136973,0.000295,0.131341,0.126339,0.070328
9/29/2020,0.146759,0.1417,0.067746,0.139147,0.000178,0.132743,0.127736,0.070093
9/30/2020,0.156971,0.146779,0.072682,0.141596,0.006833,0.134945,0.129467,0.070328
10/1/2020,0.151662,0.139761,0.070378,0.133679,0.006994,0.136465,0.130403,0.070333
10/2/2020,0.151048,0.14545,0.07316,0.142623,0.00648,0.13779,0.131771,0.07059
10/5/2020,0.161061,0.146053,0.079539,0.13851,0.020373,0.139906,0.133069,0.071403
10/6/2020,0.169497,0.144129,0.088152,0.13141,0.035171,0.142596,0.134075,0.072926
10/7/2020,0.154314,0.136297,0.103299,0.127294,0.071608,0.143661,0.134277,0.075687
10/8/2020,0.166702,0.147851,0.108069,0.138348,0.069017,0.145756,0.135511,0.078631
10/9/2020,0.170872,0.140494,0.107035,0.124515,0.074517,0.148039,0.135964,0.081213
10/12/2020,0.156441,0.146533,0.11091,0.141615,0.075863,0.148803,0.136925,0.083913
10/13/2020,0.163683,0.130752,0.09664,0.113884,0.063349,0.150156,0.136363,0.08507
10/14/2020,0.16247,0.125653,0.092033,0.106806,0.061034,0.151275,0.13539,0.085703
10/15/2020,0.166238,0.130823,0.086507,0.11283,0.04425,0.152636,0.134975,0.085776
10/16/2020,0.142578,0.125419,0.101504,0.11714,0.078441,0.151721,0.134106,0.087206
10/19/2020,0.164487,0.129326,0.105155,0.111593,0.081526,0.152882,0.133671,0.088838
10/20/2020,0.175977,0.138207,0.106834,0.118882,0.076083,0.154981,0.134084,0.090474
10/21/2020,0.182564,0.134551,0.108692,0.110655,0.08398,0.157489,0.134126,0.09213
10/22/2020,0.147087,0.113947,0.075998,0.097453,0.042155,0.156543,0.132292,0.090663
10/23/2020,0.143745,0.118752,0.08305,0.106604,0.051324,0.15538,0.131061,0.089971
10/26/2020,0.178224,0.135878,0.077567,0.114448,0.021994,0.157456,0.131499,0.088844
10/27/2020,0.190637,0.140499,0.087838,0.114684,0.039263,0.160473,0.132317,0.088752
10/28/2020,0.223396,0.166482,0.104152,0.135382,0.044638,0.166193,0.135423,0.090152
10/29/2020,0.199665,0.144286,0.095971,0.113652,0.049537,0.169236,0.136229,0.090681
10/30/2020,0.191233,0.14988,0.100773,0.126702,0.05516,0.171236,0.13747,0.091599
11/2/2020,0.20658,0.151882,0.093995,0.122558,0.040882,0.174449,0.13878,0.091816
11/3/2020,0.196563,0.148644,0.104689,0.122498,0.061329,0.176459,0.139676,0.092987
11/4/2020,0.125516,0.112154,0.082883,0.105297,0.055522,0.171828,0.137174,0.092068
11/5/2020,0.109472,0.11426,0.084777,0.116633,0.057964,0.166159,0.135091,0.091405
11/6/2020,0.105077,0.113658,0.090357,0.118071,0.070158,0.160606,0.133143,0.09131
11/9/2020,0.086983,0.09591,0.063607,0.100455,0.03662,0.153913,0.129758,0.088792
11/10/2020,0.122072,0.10708,0.059997,0.099343,0.018921,0.151019,0.127696,0.086174
11/11/2020,0.112086,0.102732,0.053068,0.097961,0.01021,0.147479,0.125427,0.083164
11/12/2020,0.114823,0.111947,0.05955,0.110501,0.015055,0.144511,0.124202,0.081017
11/13/2020,0.105866,0.105104,0.054448,0.104722,0.011627,0.140997,0.122465,0.078602
11/16/2020,0.115528,0.096594,0.053922,0.086723,0.018083,0.138682,0.120113,0.076358
11/17/2020,0.113684,0.107113,0.062194,0.103781,0.022606,0.136409,0.118932,0.075071
11/18/2020,0.125336,0.1255,0.081492,0.125583,0.043101,0.135403,0.119529,0.075655
11/19/2020,0.111889,0.105005,0.064142,0.101511,0.029102,0.133265,0.118208,0.074608
11/20/2020,0.109527,0.107836,0.068962,0.106987,0.035802,0.131107,0.117265,0.074095
11/23/2020,0.112097,0.107236,0.074797,0.10478,0.045928,0.129379,0.116354,0.074158
11/24/2020,0.122065,0.11324,0.103524,0.108742,0.095558,0.128714,0.116071,0.076828
11/25/2020,0.136233,0.123864,0.096599,0.11752,0.071426,0.129398,0.116779,0.078625
11/27/2020,0.123024,0.114465,0.086745,0.110107,0.061018,0.128818,0.116569,0.079364
11/30/2020,0.145295,0.123193,0.079796,0.111636,0.040881,0.130316,0.117171,0.079403
12/1/2020,0.13361,0.128601,0.092694,0.12607,0.05883,0.130616,0.11821,0.080611
12/2/2020,0.143316,0.131855,0.121437,0.125991,0.11089,0.13177,0.11945,0.084323
12/3/2020,0.12916,0.127509,0.122119,0.126681,0.116714,0.131533,0.120183,0.087759
12/4/2020,0.127093,0.125465,0.125969,0.124648,0.126496,0.131129,0.120663,0.091232
12/7/2020,0.128146,0.122702,0.112903,0.119949,0.103188,0.130858,0.120848,0.093202
12/8/2020,0.125319,0.125159,0.134298,0.125079,0.143365,0.130354,0.12124,0.096938
12/9/2020,0.132356,0.12979,0.114506,0.1285,0.099021,0.130536,0.122018,0.098535
12/10/2020,0.13801,0.1357,0.122195,0.13454,0.108278,0.131216,0.123261,0.100686
12/11/2020,0.133734,0.133481,0.118991,0.133355,0.104132,0.131445,0.12419,0.10235
12/14/2020,0.129272,0.131932,0.11357,0.133255,0.095138,0.131247,0.124894,0.10337
12/15/2020,0.128327,0.135091,0.117372,0.138428,0.099628,0.130982,0.125821,0.104643
12/16/2020,0.129075,0.134902,0.120141,0.137782,0.105468,0.130808,0.126647,0.106052
12/17/2020,0.128352,0.134922,0.112729,0.138164,0.090876,0.130585,0.127399,0.106659
12/18/2020,0.144579,0.138863,0.136682,0.135972,0.134741,0.131857,0.128441,0.109388
12/21/2020,0.135942,0.145196,0.123197,0.14974,0.101545,0.132229,0.129964,0.110644
12/22/2020,0.133379,0.140335,0.107663,0.143765,0.076517,0.132333,0.130907,0.110373
12/23/2020,0.134507,0.134996,0.107267,0.135239,0.080836,0.132531,0.131279,0.11009
12/24/2020,0.13211,0.131667,0.103042,0.131445,0.07565,0.132493,0.131314,0.10945
12/28/2020,0.126919,0.130234,0.103236,0.131881,0.077128,0.131986,0.131216,0.108885
12/29/2020,0.128087,0.129807,0.111659,0.130664,0.093735,0.131631,0.131088,0.109137
12/30/2020,0.137084,0.134671,0.113321,0.133459,0.091464,0.132127,0.131414,0.109517
12/31/2020,0.123456,0.129753,0.115307,0.13305,0.100481,0.131339,0.131263,0.110044
1/4/2021,0.156149,0.125577,0.121303,0.109326,0.116873,0.133594,0.130746,0.111067
1/5/2021,0.138544,0.124645,0.1245,0.117497,0.124434,0.134044,0.130191,0.112288
1/6/2021,0.136137,0.130501,0.122998,0.127593,0.115335,0.134234,0.130219,0.113262
1/7/2021,0.114888,0.109463,0.12264,0.106719,0.136303,0.132476,0.128332,0.114115
1/8/2021,0.121559,0.125832,0.125327,0.128131,0.124821,0.131483,0.128105,0.115134
1/11/2021,0.158521,0.133848,0.129172,0.120856,0.12432,0.133941,0.128627,0.11641
1/12/2021,0.150312,0.14128,0.138552,0.136678,0.135788,0.135429,0.129777,0.118423
1/13/2021,0.126572,0.128905,0.121572,0.130194,0.114079,0.134624,0.129698,0.118709
1/14/2021,0.168559,0.150076,0.150061,0.140458,0.150111,0.137709,0.131551,0.121559
1/15/2021,0.126017,0.121578,0.125811,0.119337,0.130154,0.136646,0.130644,0.121946
1/19/2021,0.136071,0.14356,0.141242,0.14748,0.138908,0.136594,0.131818,0.1237
1/20/2021,0.130683,0.135481,0.13588,0.137944,0.136278,0.136057,0.132151,0.124807
1/21/2021,0.154249,0.144205,0.141539,0.139071,0.138826,0.137711,0.133247,0.126328
1/22/2021,0.144412,0.147134,0.137636,0.148555,0.127863,0.13832,0.134509,0.127356
1/25/2021,0.159289,0.14651,0.141564,0.139945,0.136441,0.140226,0.1356,0.128648
1/26/2021,0.144451,0.140129,0.120449,0.137923,0.099585,0.14061,0.136012,0.127903
1/27/2021,0.192341,0.152344,0.134709,0.130729,0.115585,0.145313,0.137497,0.128521
1/28/2021,0.161975,0.165867,0.14027,0.167798,0.111979,0.146828,0.140076,0.129589
1/29/2021,0.164292,0.144946,0.143593,0.134896,0.142273,0.148415,0.140519,0.130862
2/1/2021,0.144797,0.143665,0.133844,0.143097,0.123433,0.148086,0.140805,0.131134
2/2/2021,0.119685,0.125577,0.128835,0.128486,0.132443,0.145504,0.13942,0.130925
2/3/2021,0.113743,0.127873,0.1336,0.134728,0.139737,0.142617,0.13837,0.131168
2/4/2021,0.106437,0.116,0.126276,0.120682,0.137075,0.139328,0.136337,0.130723
2/5/2021,0.090061,0.120926,0.128625,0.135971,0.136364,0.134849,0.134936,0.130532
2/8/2021,0.128555,0.138334,0.141808,0.143119,0.14537,0.134277,0.135245,0.131557
2/9/2021,0.123898,0.139866,0.147316,0.147577,0.154993,0.133333,0.135665,0.13299
2/10/2021,0.127197,0.140948,0.14841,0.147619,0.15613,0.132776,0.136145,0.134392
2/11/2021,0.13748,0.145708,0.152516,0.14975,0.159456,0.133203,0.137014,0.136039
2/12/2021,0.13664,0.146688,0.160827,0.151604,0.175734,0.133516,0.137894,0.138293
2/16/2021,0.164009,0.154359,0.160122,0.149434,0.16648,0.136288,0.139391,0.140277
2/17/2021,0.15118,0.153006,0.163015,0.153916,0.173687,0.137642,0.140629,0.142344
2/18/2021,0.149447,0.155917,0.161759,0.159108,0.168156,0.138715,0.142018,0.144109
2/19/2021,0.147451,0.155846,0.16057,0.159968,0.165789,0.139509,0.143275,0.145606
2/22/2021,0.156123,0.162723,0.16905,0.165977,0.175949,0.141019,0.145043,0.147737
2/23/2021,0.144183,0.154625,0.158545,0.159729,0.162944,0.141307,0.145914,0.14872
2/24/2021,0.161172,0.154426,0.159387,0.151004,0.164981,0.143113,0.146688,0.149689
2/25/2021,0.172914,0.169867,0.166492,0.168334,0.163221,0.145822,0.148795,0.151217
2/26/2021,0.177752,0.171175,0.179959,0.167842,0.189405,0.148725,0.15083,0.15383
3/1/2021,0.148787,0.146806,0.15608,0.145812,0.165953,0.14873,0.150464,0.154034
3/2/2021,0.151297,0.141977,0.142552,0.137222,0.143237,0.148964,0.149693,0.152991
3/3/2021,0.154251,0.146277,0.143514,0.142221,0.140715,0.149444,0.149382,0.152129
3/4/2021,0.154897,0.147616,0.156237,0.143918,0.165105,0.14994,0.149222,0.152502
3/5/2021,0.146126,0.146015,0.141458,0.14596,0.136753,0.149593,0.14893,0.151498
3/8/2021,0.158356,0.142501,0.141819,0.134294,0.141229,0.15039,0.148346,0.150618
3/9/2021,0.14418,0.13073,0.132217,0.123794,0.133912,0.149826,0.146744,0.148946
3/10/2021,0.14373,0.135863,0.136882,0.131859,0.138118,0.149271,0.145755,0.147849
3/11/2021,0.121477,0.121026,0.121485,0.120801,0.122016,0.146745,0.143507,0.145452
3/12/2021,0.12466,0.119888,0.126599,0.117475,0.133436,0.144737,0.14136,0.143738
3/15/2021,0.1285,0.118034,0.120253,0.112667,0.122578,0.143261,0.139239,0.141603
3/16/2021,0.132122,0.123717,0.126658,0.11943,0.129717,0.142248,0.137828,0.140245
3/17/2021,0.113972,0.119957,0.128688,0.122906,0.137659,0.139678,0.136204,0.139194
3/18/2021,0.143361,0.139359,0.137115,0.13734,0.134906,0.140013,0.13649,0.139005
3/19/2021,0.122248,0.126627,0.140836,0.128793,0.155219,0.138398,0.135594,0.139171
3/22/2021,0.115828,0.114577,0.128987,0.11395,0.143256,0.136346,0.133683,0.138246
3/23/2021,0.11643,0.1148,0.122815,0.113981,0.130944,0.134535,0.131966,0.136843
3/24/2021,0.115797,0.110049,0.116538,0.107133,0.123154,0.132832,0.129974,0.134997
3/25/2021,0.110023,0.113172,0.1221,0.114735,0.131136,0.130758,0.128446,0.133824
3/26/2021,0.11155,0.106126,0.116287,0.103376,0.126465,0.129012,0.126417,0.13223
3/29/2021,0.12491,0.105921,0.116393,0.095962,0.127016,0.128639,0.124554,0.13079
3/30/2021,0.095024,0.099487,0.110762,0.101819,0.122152,0.125583,0.122275,0.12897
3/31/2021,0.107337,0.104266,0.106301,0.102697,0.108322,0.123924,0.120638,0.126909
4/1/2021,0.089882,0.089002,0.103633,0.088561,0.118449,0.12083,0.117762,0.124793
4/5/2021,0.076766,0.07855,0.095183,0.079437,0.1115,0.116824,0.114197,0.122101
4/6/2021,0.082291,0.080116,0.086578,0.079022,0.093097,0.113685,0.111099,0.118872
4/7/2021,0.09136,0.086464,0.095534,0.083937,0.104743,0.111655,0.108859,0.11675
4/8/2021,0.084344,0.085863,0.095568,0.086655,0.105192,0.109172,0.106769,0.114824
4/9/2021,0.076534,0.081503,0.092641,0.084038,0.1035,0.106205,0.104472,0.112808
4/12/2021,0.085093,0.08683,0.094159,0.08772,0.101435,0.104286,0.102868,0.111112
4/13/2021,0.0812,0.082491,0.092064,0.083173,0.101575,0.102187,0.101016,0.109381
4/14/2021,0.074708,0.083257,0.092774,0.087661,0.102092,0.099689,0.099401,0.107871
4/15/2021,0.074063,0.085237,0.095195,0.090875,0.104962,0.097359,0.098114,0.106719
4/16/2021,0.06684,0.076658,0.089342,0.081616,0.101681,0.094585,0.096163,0.105139
4/19/2021,0.078273,0.075221,0.086383,0.07365,0.0975,0.093102,0.094259,0.103434
4/20/2021,0.105376,0.084099,0.092189,0.072813,0.100587,0.094218,0.093336,0.102412
4/21/2021,0.095833,0.0813,0.090583,0.07373,0.100094,0.094365,0.092241,0.101336
4/22/2021,0.098098,0.082311,0.088275,0.074062,0.094517,0.094704,0.091339,0.100149
4/23/2021,0.089106,0.082419,0.092013,0.079013,0.102001,0.094195,0.090528,0.099409
4/26/2021,0.090605,0.086691,0.087778,0.084671,0.088861,0.093869,0.090179,0.098352
4/27/2021,0.092228,0.083954,0.090902,0.079721,0.098131,0.09372,0.089613,0.097675
4/28/2021,0.066048,0.078167,0.080798,0.084324,0.083403,0.091204,0.088573,0.09614
4/29/2021,0.063312,0.071173,0.078443,0.075016,0.08575,0.088668,0.086991,0.094532
4/30/2021,0.049452,0.066783,0.079736,0.075267,0.092831,0.085103,0.085154,0.093186
5/3/2021,0.045524,0.067174,0.078542,0.077696,0.090057,0.081505,0.083519,0.091855
5/4/2021,0.066232,0.081172,0.079096,0.088605,0.077004,0.080117,0.083306,0.090695
5/5/2021,0.048237,0.068178,0.07762,0.078027,0.087274,0.077218,0.081931,0.089507
5/6/2021,0.052964,0.068798,0.077327,0.076796,0.086066,0.075013,0.080737,0.088399
5/7/2021,0.036707,0.061312,0.075034,0.073351,0.088952,0.071531,0.078971,0.087184
5/10/2021,0.067137,0.070546,0.0784,0.072234,0.086468,0.071132,0.078205,0.086386
5/11/2021,0.07963,0.079663,0.080464,0.07968,0.081324,0.071904,0.078338,0.085847
5/12/2021,0.117861,0.098768,0.094254,0.088749,0.089528,0.076082,0.080195,0.086612
5/13/2021,0.097198,0.093763,0.097974,0.09203,0.102327,0.078002,0.081428,0.087645
5/14/2021,0.070894,0.080628,0.087167,0.085368,0.093783,0.077356,0.081356,0.087601
5/17/2021,0.079071,0.083858,0.087742,0.08622,0.091748,0.077511,0.081583,0.087614
5/18/2021,0.086019,0.085206,0.087955,0.084799,0.090814,0.078285,0.081912,0.087645
5/19/2021,0.094602,0.092177,0.090253,0.090957,0.088288,0.079768,0.082846,0.087882
5/20/2021,0.072806,0.086795,0.085755,0.09388,0.084711,0.079135,0.083205,0.087689
5/21/2021,0.071644,0.082069,0.083459,0.087401,0.084842,0.078454,0.083101,0.087304
5/24/2021,0.059475,0.07755,0.077284,0.086529,0.077018,0.076729,0.082597,0.086393
5/25/2021,0.061056,0.07305,0.073292,0.07913,0.073534,0.075304,0.081729,0.085202
5/26/2021,0.051168,0.065387,0.07753,0.072622,0.090009,0.07311,0.080243,0.084505
5/27/2021,0.057821,0.066222,0.074773,0.070322,0.083451,0.07172,0.078968,0.08362
5/28/2021,0.053515,0.072155,0.077206,0.081482,0.082162,0.070065,0.078349,0.083037
6/1/2021,0.058803,0.065574,0.075707,0.068894,0.085986,0.069041,0.077188,0.082371
6/2/2021,0.065039,0.071802,0.078403,0.07512,0.085218,0.068677,0.076698,0.08201
6/3/2021,0.051999,0.068944,0.078741,0.077412,0.088836,0.067161,0.075993,0.081713
6/4/2021,0.046096,0.06504,0.078348,0.074213,0.091973,0.065246,0.074997,0.081407
