ticker,horizon,R2_ba,beta_ba,alpha_ba,RMSE_ba,QLIKE_ba,R2_caleb,beta_caleb,alpha_caleb,RMSE_caleb,QLIKE_caleb,sector,diff_R2,diff_beta,diff_alpha,diff_RMSE,diff_QLIKE
DUK,21,0.3152135962901045,1.011990313796487,0.008052387102772784,0.05560359110864859,0.029922329978091255,0.31544313041760624,0.999656899218765,0.009707947182332283,0.05554036827584145,0.0294880761691644,Utilities,-0.0002295341275017626,0.012333414577721968,-0.0016555600795594982,6.322283280714436e-05,0.0004342538089268551
DUK,63,0.25985105424318355,1.1164286309434592,-0.004099747150380667,0.05153432145917537,0.03105583889008316,0.28213485975292446,1.1570635710728512,-0.010925110848601288,0.05079194368098,0.029898675868420672,Utilities,-0.022283805509740906,-0.04063494012939195,0.006825363698220621,0.0007423777781953717,0.001157163021662487
DUK,126,0.37165985290335507,1.2842700899842832,-0.02978888726539461,0.04311239537735334,0.024047689222928943,0.3668893415694186,1.2650839845043829,-0.026806055974038873,0.043171298064601515,0.02435942350165703,Utilities,0.004770511333936467,0.019186105479900295,-0.0029828312913557364,-5.89026872481746e-05,-0.00031173427872808676
EOG,21,0.5361669314826394,1.1844939632265898,-0.037211774368364814,0.09157846939802271,0.02299234342574711,0.5190757033188937,1.1722961997407846,-0.03383798795845716,0.09297737825319922,0.0239378679016923,Energy,0.017091228163745642,0.012197763485805257,-0.003373786409907653,-0.0013989088551765172,-0.0009455244759451892
EOG,63,0.4445241768941953,1.3157451286065807,-0.062354862420325285,0.09478591694531831,0.030874940835442656,0.446214578349721,1.303267471066374,-0.05948410273585081,0.09441854511174104,0.030601447296002008,Energy,-0.0016904014555256808,0.012477657540206577,-0.0028707596844744776,0.000367371833577268,0.00027349353944064805
EOG,126,0.5271502244208136,1.2484753299060671,-0.04687329126058737,0.08057616832480581,0.022552450345407066,0.5401171267608803,1.2483380430271176,-0.04671695431802453,0.07967291486454808,0.022318590191396384,Energy,-0.0129669023400667,0.0001372868789495385,-0.00015633694256284025,0.0009032534602577275,0.0002338601540106816
EQIX,21,0.26019729081110826,0.8787558141031964,0.029213185881713455,0.06265470548305635,0.024392659191093374,0.2693018040058461,0.9067566558830976,0.023326843810381692,0.062197830457743845,0.023949166651316536,RealEstate,-0.009104513194737818,-0.028000841779901253,0.005886342071331763,0.0004568750253125045,0.000443492539776838
EQIX,63,0.21225535348391747,0.9314045647512055,0.020748451350189295,0.053344387174497764,0.018809821882585055,0.22965164262982357,0.9523307790344592,0.01597312001563181,0.052734392582099,0.01859392299756078,RealEstate,-0.017396289145906102,-0.020926214283253697,0.004775331334557487,0.0006099945923987646,0.00021589888502427518
EQIX,126,0.31897934880590867,1.0957374038190857,-0.015473111222206792,0.041944231133039196,0.012587444041690737,0.2950111717164179,1.0664747935746275,-0.008001098191894207,0.04274099792801007,0.013216301622789282,RealEstate,0.023968177089490783,0.029262610244458198,-0.007472013030312585,-0.0007967667949708712,-0.0006288575810985443
F,21,0.513318340658075,1.0286333408077037,0.008862526302160778,0.0858052222744769,0.036899584163917545,0.5117782801831618,1.0075794248570669,0.014295606145848794,0.08595730634740953,0.03653532848241762,ConsDisc,0.001540060474913174,0.02105391595063688,-0.005433079843688016,-0.00015208407293262893,0.00036425568149992676
F,63,0.4688514935226794,1.1890227990151117,-0.018765497955976596,0.08344856347095826,0.037224093024256895,0.4691076855336854,1.1833820599478038,-0.01748249099005339,0.08337111795691905,0.037481195469581376,ConsDisc,-0.00025619201100601785,0.005640739067307887,-0.0012830069659232057,7.74455140392094e-05,-0.0002571024453244808
F,126,0.5391731665918728,1.308051043730015,-0.05197879083428081,0.07081207635918894,0.027384526874950948,0.48197161024194374,1.2535104420229282,-0.03707145932905326,0.07411652185606696,0.03074504499573464,ConsDisc,0.05720155634992902,0.054540601707086855,-0.01490733150522755,-0.003304445496878014,-0.003360518120783692
FCX,21,0.5862090106846591,0.868079343938146,0.05901389764430098,0.11194688903767162,0.0222534663515503,0.5940083641032329,0.8689660475919587,0.05893148135317827,0.11094682338361894,0.02168165574503635,Materials,-0.00779935341857374,-0.0008867036538127149,8.24162911227111e-05,0.0010000656540526814,0.0005718106065139492
FCX,63,0.5176136756184323,0.8668710158684796,0.06959103851564635,0.1118728602084518,0.026492532456068446,0.5213362442702938,0.8658588132732451,0.07003225152502085,0.11150991886416349,0.026261053257520355,Materials,-0.003722568651861491,0.0010122025952344904,-0.00044121300937449703,0.0003629413442883117,0.00023147919854809088
FCX,126,0.6106218114129836,0.8904656146756162,0.05948767997429494,0.09293467877780125,0.01977536590070927,0.6144693472414879,0.8940854092262513,0.05887150142882425,0.09259901669776524,0.019677480337894446,Materials,-0.0038475358285043892,-0.0036197945506351026,0.0006161785454706914,0.00033566208003600606,9.788556281482494e-05
FDX,21,0.3795030650524423,1.032008951079905,0.004368670605808284,0.07080114432456495,0.03311600348131154,0.3842334725643663,1.0306008595104503,0.004441289358226214,0.07050424434099203,0.032502788881524754,Industrials,-0.004730407511923995,0.0014080915694547613,-7.261875241793003e-05,0.0002968999835729208,0.0006132145997867836
FDX,63,0.39792607573567773,1.222512754943952,-0.02814984688498476,0.06416414667827884,0.030500040253221047,0.4074414569523143,1.2313741848413011,-0.029556578281536128,0.0638391504383246,0.029966029412971534,Industrials,-0.009515381216636587,-0.00886142989734906,0.0014067313965513695,0.000324996239954245,0.0005340108402495138
FDX,126,0.5886562169861898,1.1838520556624352,-0.026240305551862658,0.04803271947108851,0.017402726155014415,0.5958396936964451,1.1888613602351434,-0.027490150054460094,0.04765290793262772,0.01713220188254526,Industrials,-0.007183476710255321,-0.005009304572708206,0.0012498445025974358,0.0003798115384607906,0.00027052427246915603
GE,21,0.5023520878074155,0.8874448697306863,0.04235206778090031,0.0968244620628421,0.05056365288046813,0.5185816623417424,0.8907569756992213,0.04114530927159679,0.09519581859723378,0.049024512085069624,Industrials,-0.01622957453432694,-0.0033121059685350396,0.0012067585093035182,0.0016286434656083287,0.0015391407953985053
GE,63,0.5556057424370453,1.0707523979358018,0.010249281497247187,0.08578689671694995,0.04282074757513518,0.5732170950453714,1.084271129371144,0.006811018249034295,0.0842530366062528,0.04100824101726085,Industrials,-0.017611352608326136,-0.013518731435342213,0.0034382632482128916,0.001533860110697144,0.0018125065578743285
GE,126,0.29317653641253016,0.4795344833297392,0.14547407715940816,0.11571989265096971,0.03404772863584718,0.30046247232612744,0.4862570691431683,0.1439105220091616,0.11481668175769379,0.0337357375464522,Industrials,-0.0072859359135972745,-0.006722585813429105,0.0015635551502465594,0.000903210893275927,0.00031199108939498205
GILD,21,0.37311030675109086,1.1046216586958488,-0.020049452787448352,0.06640448090537406,0.029563123749663498,0.3895168489955921,1.1427075297602938,-0.028943573648161386,0.06566429087989618,0.027624335087657922,Health Care,-0.01640654224450122,-0.03808587106444494,0.008894120860713034,0.0007401900254778715,0.0019387886620055757
GILD,63,0.33740086062160135,1.2426176155100017,-0.05463345971713576,0.05929857823575377,0.023629064149892243,0.3439531850327313,1.2417565609917558,-0.0542496734804786,0.05902015850756787,0.023215959215083955,Health Care,-0.006552324411129962,0.0008610545182459184,-0.00038378623665716316,0.0002784197281858955,0.0004131049348082873
GILD,126,0.5376969713990356,1.250601019558037,-0.06175899651746272,0.04285114720529116,0.014088822308182302,0.515893792659411,1.2243691669750303,-0.05514004151053334,0.043590071023210546,0.01451845933852212,Health Care,0.021803178739624562,0.026231852583006754,-0.006618955006929383,-0.0007389238179193874,-0.00042963703033981754
GM,21,0.3958796346976211,1.0397165361081593,0.00326545383256982,0.0905899352184097,0.03176617058737568,0.4048577255354028,1.0565971733343695,-0.0008827309976882636,0.08998219422916295,0.03102572455779838,ConsDisc,-0.008978090837781671,-0.01688063722621025,0.004148184830258084,0.0006077409892467495,0.0007404460295772977
GM,63,0.34248289228842776,1.1907669054850782,-0.024057062567414633,0.08680211408301935,0.034060621548399186,0.35753832075047215,1.194319165501262,-0.025073178987095934,0.0858939683691886,0.03386881857516664,ConsDisc,-0.015055428462044385,-0.003552260016183695,0.001016116419681301,0.0009081457138307575,0.00019180297323254797
GM,126,0.41821571168005733,1.2014898295323,-0.03150474104505213,0.07323066452637379,0.025582584766682626,0.4543014035764401,1.2285436566936303,-0.03909427745078242,0.07120490043500333,0.02450433828163857,ConsDisc,-0.03608569189638278,-0.027053827161330313,0.0075895364057302905,0.002025764091370466,0.001078246485044055
GOOGL,21,0.1795358222376611,0.5255385847072235,0.11563635122680997,0.06978612859832103,0.03192480509705072,0.1795358222376611,0.5255385847072235,0.11563635122680997,0.06978612859832103,0.03192480509705072,Comm,0.0,0.0,0.0,0.0,0.0
GOOGL,63,0.1083681272274138,0.4006936647823678,0.14727393101064762,0.06375668153100178,0.030673679383554288,0.1083681272274138,0.4006936647823678,0.14727393101064762,0.06375668153100178,0.030673679383554288,Comm,0.0,0.0,0.0,0.0,0.0
GOOGL,126,0.27026085767508795,0.7949210024888971,0.06332311210622144,0.0434151637578647,0.018674555510639883,0.27026085767508795,0.7949210024888971,0.06332311210622144,0.0434151637578647,0.018674555510639883,Comm,0.0,0.0,0.0,0.0,0.0
GS,21,0.3013137650264695,0.8844293890100754,0.03431841079481948,0.06941359979044874,0.0309523837521031,0.3013137650264695,0.8844293890100754,0.03431841079481948,0.06941359979044874,0.0309523837521031,Financials,0.0,0.0,0.0,0.0,0.0
GS,63,0.26231251801120004,1.0243645837174484,0.010504116155122034,0.06179818227499012,0.026978548538845615,0.26231251801120004,1.0243645837174484,0.010504116155122034,0.06179818227499012,0.026978548538845615,Financials,0.0,0.0,0.0,0.0,0.0
GS,126,0.5044784658280108,1.1899315785650417,-0.025036987368577346,0.04445689917380528,0.014632071306178754,0.5044784658280108,1.1899315785650417,-0.025036987368577346,0.04445689917380528,0.014632071306178754,Financials,0.0,0.0,0.0,0.0,0.0
HD,21,0.24178476251358946,1.050939233649873,0.0026457618306640063,0.07831170911603162,0.044140237901550125,0.24840196570420037,1.0691445151566672,-0.0008250184252855675,0.07795811700337675,0.04370298332108308,ConsDisc,-0.006617203190610904,-0.018205281506794124,0.0034707802559495737,0.00035359211265487134,0.00043725458046704746
HD,63,0.2912119670206446,1.402612881758714,-0.050507014773885334,0.0680893556287762,0.042299712789825486,0.2924294319994199,1.4211596891222282,-0.05416105433452423,0.06802083161532849,0.04224161987589667,ConsDisc,-0.0012174649787752845,-0.018546807363514217,0.0036540395606388942,6.852401344771553e-05,5.8092913928817214e-05
HD,126,0.3441304728983044,1.4228568850850347,-0.05763750050207145,0.05653197968485823,0.03256555788163408,0.3279079634469684,1.3750483024569733,-0.04968921103158086,0.05678307064918661,0.03305042642103149,ConsDisc,0.01622250945133602,0.047808582628061425,-0.007948289470490588,-0.00025109096432838346,-0.0004848685393974081
HON,21,0.2982174706475486,0.9784927037537872,0.012308639928128251,0.07021809753217133,0.04036788739994049,0.3031034580957121,0.9914663949288207,0.01039369548581845,0.06999148011848846,0.03984032753207972,Industrials,-0.004885987448163487,-0.012973691175033553,0.0019149444423098017,0.00022661741368286414,0.0005275598678607663
HON,63,0.284189664366996,1.224001834128598,-0.02047256789136348,0.06480473178834895,0.041304196810318695,0.29748671574490015,1.2443246529158045,-0.023596853318304828,0.06434077427399189,0.04131973475302737,Industrials,-0.013297051377904157,-0.02032281878720643,0.003124285426941348,0.0004639575143570579,-1.5537942708677976e-05
HON,126,0.4117276624561944,1.397023473896931,-0.05036543397205867,0.05408178106828746,0.029045799048462734,0.4300915995040022,1.395714184648226,-0.05035511944375648,0.05334852439450347,0.028532598145839316,Industrials,-0.01836393704780781,0.0013092892487049923,-1.031452830219104e-05,0.0007332566737839885,0.0005132009026234188
IBM,21,0.3978863119291067,1.2568496456705354,-0.028113117275697735,0.05146654640511102,0.027959274511461827,0.39866460442501694,1.254375567823893,-0.028006333973903536,0.05137892331946408,0.027858556187225835,Tech,-0.000778292495910271,0.0024740778466423308,-0.00010678330179419993,8.762308564694288e-05,0.00010071832423599186
IBM,63,0.2982176889719454,1.3570507336803,-0.03826754245468267,0.049910543648041934,0.030456922133549193,0.2989665755272493,1.345911960481644,-0.036677759144796984,0.04983308934331121,0.030473663947206388,Tech,-0.0007488865553039181,0.01113877319865586,-0.001589783309885684,7.74543047307244e-05,-1.6741813657194377e-05
IBM,126,0.4864926288846843,1.3650306641493102,-0.04406651333372302,0.03806158857511048,0.017637860914328857,0.44868888719744743,1.3453983355820176,-0.04006900990505885,0.03927232610923602,0.019092654914188392,Tech,0.03780374168723688,0.01963232856729258,-0.003997503428664173,-0.0012107375341255389,-0.0014547939998595348
INTC,21,0.37575377068278204,1.068524041680766,-0.0036936355480269856,0.06857959553111106,0.029315273072712533,0.37551100421542183,1.0649202305365435,-0.002624922939677754,0.06862773208002601,0.029350536842573983,Tech,0.00024276646736021146,0.0036038111442224796,-0.0010687126083492315,-4.8136548914945454e-05,-3.526376986144955e-05
INTC,63,0.4506253609341987,1.1434307066954166,-0.012677989613597479,0.05978332284575797,0.025459411131433587,0.4429266888572757,1.1393830980795105,-0.01172608320897911,0.06015005416326362,0.025968030505715944,Tech,0.0076986720769229855,0.004047608615906029,-0.000951906404618369,-0.00036673131750564886,-0.0005086193742823569
INTC,126,0.5566683752215253,1.1913627725430764,-0.02286073491688856,0.05080711477351983,0.020119215706052112,0.5568390090411225,1.1942165273269445,-0.02319004849189832,0.050919633145539496,0.020182226679253863,Tech,-0.00017063381959714352,-0.0028537547838680677,0.0003293135750097598,-0.00011251837201966403,-6.301097320175059e-05
JPM,21,0.3182114464562878,1.256982706643262,-0.03784143639316845,0.07342363223264102,0.0417649497780725,0.2446223497918661,1.0570846070955926,-0.001362152303090114,0.0764926092943257,0.042713192491919225,Financials,0.0735890966644217,0.19989809954766935,-0.036479284090078334,-0.0030689770616846856,-0.0009482427138467267
JPM,63,0.26448943178946316,1.187661331597211,-0.021449179608121288,0.06571425379155339,0.03619158341411007,0.26448943178946316,1.187661331597211,-0.021449179608121288,0.06571425379155339,0.03619158341411007,Financials,0.0,0.0,0.0,0.0,0.0
JPM,126,0.34171947570664885,1.333079936213265,-0.0536490903018986,0.05362927166945258,0.02506976624883556,0.34171947570664885,1.333079936213265,-0.0536490903018986,0.05362927166945258,0.02506976624883556,Financials,0.0,0.0,0.0,0.0,0.0
KO,21,0.30342182712790416,1.097209939138411,-0.005991496648630856,0.05278928525205454,0.03456220423540959,0.2997800103201688,1.033004629837775,0.0021907774356903775,0.05281238506520493,0.03399579270546844,ConsStap,0.003641816807735343,0.06420530930063584,-0.008182274084321234,-2.309981315038595e-05,0.0005664115299411493
KO,63,0.28359139097045266,1.3652536307689067,-0.03812174773813326,0.04917590015577178,0.03538642863495503,0.2804377828460983,1.3597044012519057,-0.037322417922448364,0.04926547493627722,0.035406091465052456,ConsStap,0.0031536081243543346,0.005549229517000986,-0.000799329815684896,-8.957478050544004e-05,-1.9662830097424977e-05
KO,126,0.42399674167643353,1.7008651090095062,-0.08357203420509407,0.041727373059280724,0.02734421227118553,0.42054675219283955,1.7016707677045317,-0.08356322904440713,0.041833713296131544,0.02754378251478416,ConsStap,0.003449989483593985,-0.0008056586950255795,-8.805160686936597e-06,-0.00010634023685082011,-0.00019957024359863046
LLY,21,0.3478772376802983,0.8836456696705347,0.03744289058691877,0.0629176196547116,0.02864398623995907,0.3489791343812723,0.8845360427941686,0.03717807491012601,0.06284269306373516,0.028379979762568668,Health Care,-0.0011018967009739922,-0.0008903731236339363,0.0002648156767927623,7.492659097643739e-05,0.00026400647739040217
LLY,63,0.4295841162877413,0.939800292969074,0.03149725294610742,0.051268175508483976,0.02266792602594825,0.4302362358910053,0.9388558182437514,0.0316501187236056,0.05122992200824168,0.02260255692064295,Health Care,-0.0006521196032640009,0.0009444747253225527,-0.00015286577749817898,3.8253500242294014e-05,6.536910530529835e-05
LLY,126,0.5528152892914611,1.035050826057241,0.012749348824711626,0.04159803242481695,0.016108009171834938,0.5516869893011443,1.0331312990409827,0.012958373976749704,0.04155009122974663,0.016155067023106637,Health Care,0.0011282999903167168,0.0019195270162584155,-0.00020902515203807814,4.794119507032374e-05,-4.705785127169862e-05
LMT,21,0.41254917061346,1.2802511096106821,-0.03682050226636702,0.05705155149776685,0.03315345435113813,0.41865470697579754,1.2970594917923526,-0.039636170189022074,0.05686522799826794,0.03307469010208805,Industrials,-0.006105536362337516,-0.016808382181670467,0.0028156679226550574,0.00018632349949890964,7.876424905008117e-05
LMT,63,0.30146554714604196,1.2849352668002283,-0.034788143058354454,0.053492114025154726,0.032862584250088755,0.3140685652066982,1.293087266950157,-0.03610009490126598,0.05309633180055746,0.03238135188714713,Industrials,-0.012603018060656224,-0.008152000149928673,0.001311951842911524,0.00039578222459726864,0.00048123236294162625
LMT,126,0.4421893845901127,1.4837119869472888,-0.06704526438110106,0.04385733365382405,0.02306889373478234,0.3865352286119627,1.4472745085123326,-0.05973216742404794,0.04559102830600421,0.025210925151261502,Industrials,0.05565415597814999,0.03643747843495615,-0.007313096957053122,-0.001733694652180158,-0.0021420314164791628
LOW,21,0.3094730076137018,1.055874346229006,-0.0043540021376094196,0.0760169611248069,0.030602533611637308,0.3161603733011988,1.0749762537956897,-0.008696449359165914,0.07565256761247727,0.030215100481787712,ConsDisc,-0.0066873656874970044,-0.01910190756668384,0.004342447221556495,0.0003643935123296277,0.0003874331298495959
LOW,63,0.27980481219768655,1.2637572871713816,-0.03842539907922171,0.06953418969958598,0.030667494266388515,0.2602668214214011,1.2227291624022383,-0.030857060300274047,0.07012651592825682,0.03129689525171362,ConsDisc,0.01953799077628543,0.041028124769143304,-0.007568338778947664,-0.0005923262286708364,-0.0006294009853251049
LOW,126,0.5201436275202216,1.4410539744364068,-0.07749998973323674,0.052262676495074,0.019227084512550407,0.5216663338415932,1.4596086825605201,-0.08113522601357498,0.05236903098817217,0.019174729996232504,ConsDisc,-0.0015227063213716363,-0.018554708124113306,0.0036352362803382388,-0.00010635449309817635,5.235451631790261e-05
MCD,21,0.2449913087628615,1.174886693098857,-0.014347816997367147,0.0667993225880774,0.04029842684090436,0.24895764982856813,1.186575324642584,-0.015814886186963917,0.06668302492434636,0.04026865418177675,ConsDisc,-0.003966341065706647,-0.011688631543727013,0.0014670691895967702,0.00011629766373104367,2.9772659127610956e-05
MCD,63,0.2364041214947786,1.2205221299726752,-0.015668773011584675,0.06076619994251725,0.04207010280432312,0.23811348563358178,1.2149681142436135,-0.014805265986933103,0.06071083758080986,0.04208382519789868,ConsDisc,-0.0017093641388031822,0.005554015729061668,-0.0008635070246515719,5.536236170738951e-05,-1.3722393575561764e-05
MCD,126,0.3152790167256662,1.2335470595551732,-0.01787540114757641,0.05193803675410839,0.03308847917899166,0.31383878444237207,1.212932908156417,-0.014620697339070787,0.05200555655661145,0.033733578386125125,ConsDisc,0.0014402322832941516,0.02061415139875611,-0.0032547038085056212,-6.7519802503066e-05,-0.0006450992071334663
META,21,0.4672951369829496,2.209220484198172,-0.3030067306978247,0.029774068932409768,0.007794182334534835,0.6999457569447275,2.298253593159852,-0.3189363988712146,0.02588466548032442,0.005934246257217672,Comm,-0.23265061996177788,-0.08903310896167982,0.01592966817338992,0.003889403452085348,0.0018599360773171626
META,63,0.261030754802697,0.2763063852150878,0.21411496905296284,0.02684197466660501,0.005160249778052487,0.2586036032680857,0.28263377993923156,0.2124436600167331,0.026694662584811766,0.005091004070991986,Comm,0.002427151534611316,-0.006327394724143731,0.0016713090362297511,0.00014731208179324246,6.924570706050032e-05
META,126,0.18425630528982542,-0.9185895296559212,0.5083684602976134,0.009061307478103405,0.000580276833438072,0.28994883265131766,-1.1939036618189847,0.58263121844398,0.009274195780593505,0.0006071908456935849,Comm,-0.10569252736149223,0.27531413216306344,-0.07426275814636663,-0.0002128883024901003,-2.6914012255512855e-05
MMM,21,0.45708092535175554,0.9412066154318753,0.01792282388143568,0.050366887636361414,0.028567879647068042,0.44223747352590487,0.8968069819443895,0.025086974223081926,0.051181022274777235,0.02913472378718488,Industrials,0.014843451825850673,0.04439963348748588,-0.007164150341646247,-0.0008141346384158213,-0.0005668441401168386
MMM,63,0.5139643252071269,1.0291564247963816,0.008187626223474131,0.043631941405464614,0.02338609894267301,0.5209344248687054,1.0272152301621715,0.008470636971575823,0.043333751984256826,0.02270773529872126,Industrials,-0.006970099661578577,0.0019411946342100528,-0.0002830107481016919,0.0002981894212077882,0.0006783636439517508
MMM,126,0.7138131506336869,1.1068717832111958,-0.005590915849729483,0.03187893893960844,0.013444847460411136,0.7095903998678721,1.1008549105084176,-0.004806440607857176,0.03196488472400857,0.013507398682009838,Industrials,0.004222750765814798,0.0060168727027782865,-0.0007844752418723067,-8.594578440012518e-05,-6.255122159870216e-05
MO,21,0.3517007961604776,0.9726856596872573,0.014180174868681256,0.07115049576642954,0.04064751516607587,0.35587772080138397,0.9822465502550878,0.012611582423628503,0.0709316992829293,0.04084523127925309,ConsStap,-0.004176924640906354,-0.009560890567830493,0.0015685924450527522,0.00021879648350023317,-0.00019771611317721816
MO,63,0.4487493514152071,1.1780892240626704,-0.01773820329053083,0.05723746034091551,0.030157101580053018,0.4645793083219496,1.2141472871619807,-0.023893415956308006,0.0567264326092704,0.02946266753229776,ConsStap,-0.015829956906742493,-0.03605806309931037,0.006155212665777177,0.0005110277316451098,0.0006944340477552588
MO,126,0.5665483480943327,1.0946032760171458,-0.005750144092511844,0.04395162293232963,0.02004634166350905,0.5664895596042531,1.0874767409918147,-0.004429812935867611,0.0439310372410099,0.019979981796016,ConsStap,5.878849007967535e-05,0.0071265350253311155,-0.0013203311566442333,2.0585691319734145e-05,6.635986749304809e-05
MSFT,21,0.30652467799546773,1.0805637206500491,-0.006191632519537638,0.0631939107094287,0.03528453464923247,0.3124807969074542,1.100471183787241,-0.009629174024495202,0.06300432981834955,0.0351555377313707,Tech,-0.005956118911986441,-0.019907463137191828,0.003437541504957564,0.00018958089107914966,0.00012899691786177198
MSFT,63,0.27707452015605666,1.2113233508260675,-0.026869609603170225,0.05649952216499099,0.032168207877134994,0.2779971899894479,1.2052599672376096,-0.025467884303162436,0.05650230948120798,0.03218254840257808,Tech,-0.000922669833391232,0.006063383588457816,-0.001401725300007789,-2.7873162169872456e-06,-1.434052544308645e-05
MSFT,126,0.3026226964645902,1.2295706511330295,-0.02802821583720208,0.04857272373661392,0.02511665224426357,0.2999178604357094,1.2122101401170482,-0.024988265390189557,0.04856122345117778,0.025169913808695647,Tech,0.0027048360288808304,0.01736051101598135,-0.003039950447012524,1.1500285436137625e-05,-5.326156443207636e-05
MU,21,0.31220547986128033,0.9884933162187178,0.008124190182687285,0.08125785042830215,0.020553075933703806,0.31293971527977227,0.9867648215250927,0.008465666559114626,0.08120263817661337,0.020547326348136448,Tech,-0.0007342354184919353,0.0017284946936251266,-0.00034147637642734097,5.5212251688779856e-05,5.749585567357829e-06
MU,63,0.32768701855668175,1.0263182555593628,-0.006071948626499568,0.06717972302114747,0.015443771897011105,0.3295848505414297,1.024984755322413,-0.005482745623468788,0.06708978719876645,0.015400979692979284,Tech,-0.0018978319847479663,0.0013335002369498916,-0.0005892030030307804,8.993582238102371e-05,4.279220403182078e-05
MU,126,0.5270602581963072,1.1115895893246073,-0.0355210117988356,0.04617147601056333,0.007704032309948766,0.5260397959846057,1.1034730650474058,-0.032781812421222856,0.046177753486881974,0.007704298998568807,Tech,0.0010204622117014894,0.008116524277201442,-0.0027391993776127443,-6.277476318643227e-06,-2.666886200408322e-07
NEE,21,0.33819253424213963,1.1740684640141514,-0.015438597017925604,0.07238621843357426,0.03488424121025218,0.2560407317669639,0.6571485143177909,0.07649854088737473,0.07926065367556882,0.03705596660495438,Utilities,0.08215180247517573,0.5169199496963606,-0.09193713790530034,-0.0068744352419945615,-0.002171725394702201
NEM,21,0.3548225322035134,1.0029258535350183,0.005156686145434075,0.08939345514867329,0.025971523542443992,0.35660013896763787,1.0062440104629706,0.003953820701180222,0.08925416418620186,0.02595451477219128,Materials,-0.001777606764124473,-0.0033181569279523426,0.0012028654442538533,0.00013929096247143613,1.700877025271122e-05
NEM,63,0.2988858167970952,1.0168101635666627,0.007553184158286597,0.08262379693677542,0.028387043759918993,0.2959273002047096,1.006035807073325,0.010298507419870984,0.08274890375307023,0.02858421360108137,Materials,0.002958516592385607,0.010774356493337578,-0.002745323261584387,-0.00012510681629480935,-0.00019716984116237637
NEM,126,0.3984648198011178,1.235469807776725,-0.055853839049331555,0.06793192858638537,0.020206181092047883,0.3843343681124454,1.1899316094911043,-0.04312502170776539,0.06840011617080612,0.020744515878068557,Materials,0.014130451688672385,0.04553819828562067,-0.012728817341566168,-0.0004681875844207428,-0.0005383347860206736
NFLX,21,0.4198911077905917,0.8542429266081972,0.04823633032060509,0.08769090748185564,0.030031015969222394,0.41589537702429613,0.8533576986782465,0.048545875358258384,0.08799088967917776,0.030173201792307622,Comm,0.003995730766295558,0.000885227929950716,-0.00030954503765329155,-0.00029998219732212117,-0.00014218582308522798
NFLX,63,0.4163481875264542,0.9243565471355335,0.025948985634526966,0.07517120675897238,0.024143950615565426,0.4149454407377556,0.9202975583389063,0.027378166800438142,0.07528415880279962,0.024208153225594456,Comm,0.0014027467886986167,0.00405898879662725,-0.0014291811659111753,-0.00011295204382724688,-6.420261002903008e-05
NFLX,126,0.3485295745259791,0.8780395324332523,0.04038785849342719,0.06964661172738539,0.02118138479154766,0.35226552359540336,0.8798649323650978,0.040153476882136274,0.06944399952640594,0.021013967578157367,Comm,-0.0037359490694242603,-0.001825399931845495,0.0002343816112909125,0.0002026122009794462,0.00016741721339029111
NKE,21,0.21267302714133193,0.893159499795472,0.03153733778238224,0.07624567216792752,0.03706205391360075,0.216328667263376,0.9155380783433559,0.027575024285972444,0.0760639529349957,0.037015292883125474,ConsDisc,-0.003655640122044057,-0.02237857854788383,0.003962313496409797,0.00018171923293182346,4.676103047527441e-05
NKE,63,0.3629012623919066,1.3938699572510171,-0.054434022683699956,0.06288560302320106,0.031124422735979825,0.36237444516362893,1.4101934526771485,-0.057093552199794784,0.0630664902844931,0.031546689135241404,ConsDisc,0.0005268172282776873,-0.016323495426131318,0.0026595295160948274,-0.00018088726129203425,-0.00042226639926157966
NKE,126,0.4212164613300352,1.3329954412338514,-0.04711738295852433,0.0522424530979156,0.021936418034848828,0.4300557684596123,1.3753631997554252,-0.05527175754897465,0.052130207361902735,0.021750833221927498,ConsDisc,-0.00883930712957709,-0.04236775852157382,0.00815437459045032,0.00011224573601286564,0.00018558481292133
NOC,21,0.39494824366383213,1.129164262264657,-0.013265761289431272,0.0593394138429366,0.030257378506192374,0.3859389024976935,1.132195391730849,-0.014369162670065078,0.05968473229228021,0.030845187751718576,Industrials,0.009009341166138607,-0.003031129466191995,0.001103401380633806,-0.00034531844934360817,-0.0005878092455262017
NOC,63,0.3683281039228425,1.188732056909435,-0.021386176857213307,0.05328278539979028,0.027271031946836256,0.35690543040520223,1.1754560129730853,-0.01884428361918658,0.05369557071945783,0.027980380497925117,Industrials,0.011422673517640258,0.013276043936349735,-0.0025418932380267267,-0.0004127853196675482,-0.0007093485510888606
NOC,126,0.48119200504465565,1.238021256204281,-0.031507509604926515,0.043704096685472676,0.019305732459637927,0.4666046656757921,1.2466677956491345,-0.03266056826352265,0.04436955529249578,0.019890846556212344,Industrials,0.014587339368863528,-0.008646539444853607,0.0011530586585961344,-0.0006654586070231061,-0.0005851140965744163
ORCL,21,0.32083921998907666,0.9427846571716849,0.01756383797852884,0.059582418404308626,0.030447018437601895,0.31371551710577533,0.9219522617513405,0.021385383700718852,0.05994134682975755,0.030884915371559567,Tech,0.0071237028833013305,0.02083239542034443,-0.0038215457221900118,-0.00035892842544892056,-0.00043789693395767174
