trial,objective,qlike,mz_beta_dev,xgb_max_depth,xgb_lr,xgb_n_est,xgb_reg_alpha,xgb_reg_lambda,xgb_gamma,xgb_colsample,xgb_min_child,xgb_subsample,rf_n_est,rf_min_leaf,rf_max_feat
4,0.05380277128688374,0.05043311526944134,0.41046656486505717,3,0.022544116997360492,250,0.015054052714725995,0.3001230180898044,0.27134804157912423,0.5704621124873813,9,0.6298202574719083,200,12,0.3
28,0.053854926821688444,0.05049560141591237,0.40983688253841155,3,0.08531947035491305,200,1.7888039120064507,0.36086783836865116,0.047989995835602955,0.8296097617727911,4,0.6939414796655314,100,4,0.5
11,0.05397950743528809,0.05049837948621951,0.4172006680884261,2,0.04346877612204349,150,0.004475339111151957,0.5316808224675185,0.15103169505742395,0.5033608201767822,2,0.7422946841949962,50,11,0.3
38,0.05404008206916486,0.05063916355102734,0.41236625214349915,2,0.07408691806020855,250,0.45810900713176006,0.15767946448020517,0.2353679495075978,0.7392532908984646,2,0.9964726713867944,100,13,0.5
40,0.05404047029066471,0.05027975863515236,0.4336306986084093,2,0.020260211636335942,100,0.06030582494628202,0.21709779599302784,0.4463300214494844,0.9630455293993417,1,0.619858852407168,100,12,sqrt
29,0.054069498637007885,0.05064876752418431,0.41356566061652006,3,0.17452592454838003,150,0.041713561429815346,3.2681954041062284,0.3066970234228898,0.8806687624492711,6,0.8500732354839304,50,7,sqrt
16,0.054079997494144744,0.05044555690392342,0.4262886692266948,2,0.015410501180994867,100,0.28266048746114497,1.0627894960564597,0.3419531237289206,0.995578900088611,3,0.8140481899376519,200,9,0.3
9,0.05409252320097502,0.05058086261658407,0.4190262870268966,3,0.047311003556264795,250,0.015861791058006697,4.477427984113195,0.4812236474710556,0.6258911479126821,5,0.7203513239267079,100,2,sqrt
6,0.05409503719114322,0.050420487181877284,0.4286344601910777,2,0.08471354625326555,250,0.07125131189145292,2.0410334065257048,0.24689779818219537,0.7613664146909971,5,0.610167650697638,50,2,0.5
32,0.054151364262212696,0.05073921372355045,0.4130466401426265,2,0.13079332827911028,250,0.22045517642737403,0.2531435945378071,0.04988511051237336,0.9979612477523219,2,0.6571129669431223,150,11,log2
5,0.05422693970601328,0.050608103872229505,0.4253725328335019,5,0.10079659367870726,50,0.015251273957388432,0.15734685129393672,0.43155171293779676,0.811649063413779,4,0.6254233401144095,100,6,0.3
13,0.05435101976720594,0.051109307488384235,0.4025985766754336,3,0.04452720336831323,150,0.42657302119006957,0.11364308153580291,0.3511691193460903,0.9837500908851858,7,0.9281889012746767,150,10,log2
23,0.0544232247492788,0.05094246018098928,0.4171788925802406,3,0.07378860076875844,150,0.8373967886391191,1.1950370308871896,0.05661093331121594,0.8665268402452663,4,0.7666053406411548,100,10,sqrt
