ticker,horizon,alpha,beta,r2,t_beta1,p_beta1,n
SO,63,0.012641045979180449,1.017662463432185,0.2073601647325083,0.47199254748771285,0.6369685362669125,2829
SO,126,-0.013486462747228922,1.1658871545141827,0.3626343157596994,5.706361162260503,1.2739088581761099e-08,2829
SPG,21,0.01612232553893883,0.9828830216359938,0.5372111107375568,-0.9976293192532559,0.31854452050825627,2829
SPG,63,0.03730675765787525,0.9278011614879826,0.3412426221155863,-2.9778793109850414,0.002927165030612214,2829
SPG,126,-0.01796869965182729,1.215172930181253,0.402644101196059,7.7295915266273525,1.4883056698095533e-14,2829
T,21,-0.002015728873849265,1.1149914955300066,0.20148076756065492,2.7544264470115545,0.0059171459267521025,2829
T,63,0.03303742823211969,0.9049714094323649,0.24015383237330712,-3.138804419613097,0.0017138741343626642,2829
T,126,-0.015132020997074946,1.1996847824095955,0.4541499115488298,8.072418110745868,1.0089668002885317e-15,2829
TGT,21,0.04565934999834517,0.8502391363156115,0.3206755674136679,-6.4344949930455195,1.449910430979116e-10,2829
TGT,63,0.04701378268687931,0.8592417065980793,0.31663029241711993,-5.9288425507790015,3.4207952171059463e-09,2829
TGT,126,0.0344234594700151,0.9211656254252278,0.44765335295630626,-4.096433106425255,4.313507789329978e-05,2829
TMO,21,0.0020969653537469823,1.0584362449460178,0.39468619716569087,2.370370221132342,0.017837013484912536,2829
TMO,63,-0.007795478801505135,1.1278185232273694,0.42002458334628223,5.128023877504602,3.125690064859737e-07,2829
TMO,126,-0.02176545777135136,1.1925609942780104,0.5460688203609778,9.416278740405932,9.377542107236585e-21,2829
TSLA,21,0.064550950989402,0.8715481201333192,0.2798234948687168,-4.884663061647485,1.093762135003415e-06,2829
TSLA,63,-0.03507288306478057,1.1277951367044956,0.41804840598847093,5.106423951924578,3.5011131376506705e-07,2829
TSLA,126,-0.0533045743837503,1.194455803153559,0.48041018095092247,8.32318432579848,1.315863158861117e-16,2829
TXN,21,0.025516262618865304,0.9302418394903932,0.30173011612542444,-2.6209559959947613,0.008815322871364403,2829
TXN,63,0.03125183195180964,0.9199252425647473,0.26926915020981024,-2.809445285725415,0.00499681461754132,2829
TXN,126,0.006993727253909093,1.033322597782944,0.43645169723539523,1.5089274127162562,0.13142908077674845,2829
UNH,21,0.024520786568755504,0.9470147348839016,0.3362895375386775,-2.1175253865752146,0.0343023645179982,2829
UNH,63,0.023156228228598696,0.9631497739588085,0.3119639599447255,-1.3697958679235198,0.17085941752854483,2829
UNH,126,-0.053160981450148775,1.3402122603737705,0.5462471206530357,14.808946409131266,7.603591879975482e-48,2829
UPS,21,0.029182073803510733,0.8954630604931478,0.4414595325517845,-5.518272438021369,3.733567458871741e-08,2829
UPS,63,-0.0025468733329398474,1.1171263680038752,0.4663852799520922,5.211632630396536,2.0066558483503576e-07,2829
UPS,126,0.01430561008075304,1.0083593413570242,0.5438487350499901,0.48128714069635653,0.6303496845242469,2829
USB,21,0.031211356838383025,0.9042420603122338,0.3929002653133128,-4.529644648900687,6.15311943065839e-06,2829
USB,63,0.026984087878593355,0.958580901676669,0.34948285124578904,-1.68390789312957,0.09230986846345618,2829
USB,126,0.01458703714482712,1.0240731499949869,0.43447824405111135,1.095529824520128,0.27337790791662203,2829
VZ,21,-0.006423881680010235,1.1067943236543836,0.19004621779265818,2.485098729423476,0.013008973822694218,2829
VZ,63,0.030463227713992846,0.8918182991267063,0.13825602109527968,-2.5834093580094497,0.00983268849074011,2829
VZ,126,-0.22115742736373473,2.4154155988240857,0.6230944226241474,40.060435384127224,2.507254110398903e-278,2829
WFC,21,0.010501146432228659,1.0182168683264927,0.44165916116258075,0.846038760341225,0.3976027267215031,2829
WFC,63,0.017570515063949133,1.005182099005692,0.4190967809368463,0.23282474475556383,0.8159143519448508,2829
WFC,126,0.01172764155685091,1.0227916557145635,0.5106519633148364,1.2103338562059067,0.22625199681155106,2829
WMT,21,0.021319489532276303,0.9495496341259285,0.2519743461237739,-1.6395681411549805,0.10120625443787382,2829
WMT,63,0.0016168737488446439,1.1031562222541165,0.2013407398438274,2.4963551929027217,0.012604216604869885,2829
WMT,126,-0.02584821200596274,1.2619303760936242,0.36016969190386183,8.280080410043352,1.875242358906643e-16,2829
XOM,21,0.015297975719732099,0.9939332571747537,0.5253712972482091,-0.3414423910184359,0.7327959431331726,2829
XOM,63,0.027660166285371934,0.9561332509138892,0.38052751607857727,-1.9118858370292586,0.055991826302024185,2829
XOM,126,0.003953184122243575,1.0795354935695933,0.489121749297603,3.8329816409612794,0.00012935819591354148,2829
