ticker,horizon,bucket,n,rmse,qlike,mean_y_true,mean_y_pred,mean_bias
LLY,21,bottom_10,283,0.022548084014960466,0.012287815207219744,0.12925075286766063,0.14808717655331877,0.01883642368565813
LLY,21,middle_80,2263,0.03816951623388897,0.01572566381733018,0.2193926892734115,0.2112564419115573,-0.008136247361854174
LLY,21,top_10,283,0.17095374045882913,0.16626081143190957,0.3931666204379312,0.2639720363740163,-0.12919458406391493
LLY,63,bottom_10,283,0.018161068498155967,0.006858472607860389,0.14257476956469847,0.1556287698622393,0.013054000297540795
LLY,63,middle_80,2263,0.0387495733394763,0.0152569141722659,0.22822255428799174,0.21560042821627953,-0.012622126071712233
LLY,63,top_10,283,0.1301927832133352,0.11604427901808093,0.3653244339563005,0.2562271833009333,-0.10909725065536721
LLY,126,bottom_10,283,0.024538411108771405,0.009948992238843669,0.15266748479920964,0.171073099049007,0.01840561424979737
LLY,126,middle_80,2263,0.030857618400374803,0.010077961653186258,0.23482503561671214,0.21627339655764777,-0.018551639059064425
LLY,126,top_10,283,0.10059003739902807,0.07699667757679979,0.340346061241386,0.2533713610095932,-0.08697470023179285
LMT,21,bottom_10,283,0.032886372918296346,0.035356592956517066,0.09905849383378046,0.12759076437494768,0.028532270541167234
LMT,21,middle_80,2263,0.031635687617034246,0.017628587367307453,0.16875060646986736,0.16504187089045863,-0.0037087355794087735
LMT,21,top_10,283,0.16062844375813523,0.20347013685450074,0.33099790046876415,0.21311237138451214,-0.11788552908425204
LMT,63,bottom_10,283,0.025218195306342527,0.0192770124667978,0.10838714184743292,0.1294859010560609,0.021098759208627988
LMT,63,middle_80,2263,0.02867871251266736,0.014800115681259633,0.17536641834856576,0.17039325335084654,-0.0049731649977191855
LMT,63,top_10,283,0.14591977258649053,0.18867237784281354,0.31557913346012656,0.19663833901761163,-0.11894079444251489
LMT,126,bottom_10,283,0.02332116919765302,0.01611272406877387,0.11692341875957275,0.1383478354429594,0.02142441668338667
LMT,126,middle_80,2263,0.028146500742808514,0.01307938155598716,0.18086058489761023,0.16881952487179375,-0.012041060025816466
LMT,126,top_10,283,0.12180428492703937,0.14336508698922992,0.3018640506452445,0.19342811774102633,-0.10843593290421825
LOW,21,bottom_10,283,0.03201359700268282,0.020124080244916926,0.1351175189452656,0.16302634828629933,0.02790882934103372
LOW,21,middle_80,2263,0.03507852019866465,0.014086553177309558,0.20259434759217096,0.2010485147978889,-0.0015458327942820286
LOW,21,top_10,283,0.2017230915622852,0.1684910467546118,0.3895834943797701,0.26801651807787813,-0.12156697630189194
LOW,63,bottom_10,283,0.03154776712524964,0.016275598940669534,0.14704283795554476,0.17398695397977823,0.02694411602423345
LOW,63,middle_80,2263,0.029882174146178563,0.009848789407053766,0.2086104468252905,0.20553763906804448,-0.003072807757246012
LOW,63,top_10,283,0.19686665540346018,0.1946963467743797,0.38061668285739114,0.23863737344804778,-0.1419793094093434
LOW,126,bottom_10,283,0.023703835694282485,0.009130171037722458,0.15550599357737638,0.17150065728200384,0.015994663704627467
LOW,126,middle_80,2263,0.02489677590183054,0.006553226405664212,0.2130906235868603,0.20985574924085879,-0.003234874346001527
LOW,126,top_10,283,0.14463958207710495,0.12247590140956474,0.37849202131324333,0.2522424487387136,-0.1262495725745297
MCD,21,bottom_10,283,0.024055448211044564,0.020623749836122102,0.09631620225976012,0.11517273539076621,0.018856533131006114
MCD,21,middle_80,2263,0.022336793252101316,0.011312503066494483,0.1456361754436945,0.14236656978294895,-0.003269605660745539
MCD,21,top_10,283,0.1960545268436247,0.296943909917558,0.2967002873571625,0.17493907627008645,-0.12176121108707598
MCD,63,bottom_10,283,0.013879206346401043,0.006103569552139712,0.10625334176207925,0.1155242353619535,0.009270893599874269
MCD,63,middle_80,2263,0.022815449214086223,0.011992808429395117,0.15085071078087728,0.1440742756249595,-0.006776435155917777
MCD,63,top_10,283,0.179570293253132,0.29836402734964074,0.28968602053672277,0.16446706614069756,-0.12521895439602515
MCD,126,bottom_10,283,0.0116864670334989,0.004344512856307063,0.10842243778463694,0.11751126537149857,0.00908882758686163
MCD,126,middle_80,2263,0.020747589017119622,0.009980222677020808,0.15491081253160127,0.14712427929955493,-0.007786533232046363
MCD,126,top_10,283,0.14898558478209412,0.2369745940943833,0.28701898413012544,0.18190610937389903,-0.10511287475622645
META,21,bottom_10,19,0.04276252088563826,0.019935080048249725,0.18587124347166908,0.22733532980555565,0.04146408633388659
META,21,middle_80,152,0.06574462481526769,0.023690429711936297,0.2584121806791131,0.27744472307351586,0.019032542394402774
META,21,top_10,19,0.1466006314837368,0.06398263135279547,0.520170808072042,0.37566245495518535,-0.14450835311685675
META,63,bottom_10,19,0.04033152182297176,0.016819304016321555,0.193287080785202,0.23325582273131087,0.039968741946108874
META,63,middle_80,152,0.06382200619536285,0.02508943740794444,0.27380914514023774,0.28268426279547976,0.008875117655241948
META,63,top_10,19,0.13726455531538453,0.11490518241341922,0.4089712863750189,0.2922121000768746,-0.11675918629814436
META,126,bottom_10,19,0.05520892575055404,0.02457939531910164,0.2123530220503175,0.26703316283078643,0.05468014078046895
META,126,middle_80,152,0.0285983360062505,0.005467655788374393,0.2668925166795911,0.28157816862746066,0.014685651947869643
META,126,top_10,19,0.015967159572814332,0.0012987166696200095,0.33365123149268766,0.32205420820676806,-0.011597023285919614
MMM,21,bottom_10,283,0.024451667579504177,0.024562824278854783,0.09199866594052125,0.11244983780528756,0.02045117186476632
MMM,21,middle_80,2263,0.034872386182360854,0.019479953255483802,0.1778897864719,0.1730809892861775,-0.004808797185722517
MMM,21,top_10,283,0.1326168469952606,0.13072955856088356,0.3185284565653219,0.235817353821234,-0.08271110274408791
MMM,63,bottom_10,283,0.016701628776187468,0.011511628234088371,0.09943661053358334,0.11218210381997659,0.01274549328639325
MMM,63,middle_80,2263,0.02595178697111049,0.011657548986892755,0.1843019141489132,0.17538989167911095,-0.008912022469802246
MMM,63,top_10,283,0.11057343709209976,0.09808328047027835,0.30336796032840074,0.22450042529126615,-0.07886753503713462
MMM,126,bottom_10,283,0.01663760103730997,0.010099915324137487,0.10163658804255553,0.11439360006770022,0.012757012025144678
MMM,126,middle_80,2263,0.021692206638698773,0.008769458693259926,0.18834361701317076,0.17795286870451985,-0.010390748308650938
MMM,126,top_10,283,0.07905575296108783,0.052583246857501986,0.2979336799169412,0.22901181738723744,-0.06892186252970373
MO,21,bottom_10,283,0.03381028859737365,0.030193087711007056,0.10800952143856826,0.13652605716324512,0.028516535724676852
MO,21,middle_80,2263,0.0359646352429978,0.018624065908480328,0.17383283252498377,0.1745872876139693,0.0007544550889855212
MO,21,top_10,283,0.19827410216951005,0.2870982253505437,0.36960896567728047,0.21957577379898607,-0.15003319187829445
MO,63,bottom_10,283,0.0350787394706232,0.02689739231726297,0.1186644600276254,0.14895206049304546,0.030287600465420065
MO,63,middle_80,2263,0.03606226259874324,0.01833943359457743,0.18219860611035166,0.17487724058683696,-0.007321365523514734
MO,63,top_10,283,0.15238594967329178,0.15896546771349507,0.35221929071435876,0.23111686276174187,-0.12110242795261685
MO,126,bottom_10,283,0.029023489271267706,0.016861732117750577,0.12787852089522755,0.14968512886989635,0.0218066079746688
MO,126,middle_80,2263,0.03438993403465169,0.016481851428951894,0.18910396534893023,0.18050949599868726,-0.008594469350242967
MO,126,top_10,283,0.10066416441743294,0.05829834296607949,0.32769932088022957,0.2549887994811346,-0.07271052139909494
MPC,21,bottom_10,271,0.048910307847090814,0.02246870525240968,0.1916580273680132,0.23097757216803957,0.03931954480002637
MPC,21,middle_80,2163,0.05162819171742715,0.01389209983220935,0.29663102969209065,0.29388811742765264,-0.002742912264438082
MPC,21,top_10,271,0.3513422469927334,0.17825872267477616,0.6343828330295274,0.4450758641320284,-0.189306968897499
MPC,63,bottom_10,271,0.04739019098719704,0.018076653278426443,0.2022513088186054,0.23920062161959382,0.03694931280098838
MPC,63,middle_80,2163,0.042558155393267516,0.009640302309310188,0.30269467227517965,0.2979479158033562,-0.004746756471823425
MPC,63,top_10,271,0.3531914399757896,0.2545473958909611,0.633619497661573,0.41231601253421607,-0.22130348512735692
MPC,126,bottom_10,271,0.054142514624096715,0.02278904687390895,0.21047041184495113,0.2503470173884581,0.039876605543506964
MPC,126,middle_80,2163,0.033977455876085305,0.006150348063077936,0.3080858607381773,0.30186418096148554,-0.006221679776691766
MPC,126,top_10,271,0.2960185847683809,0.2107358773558085,0.6384578286173278,0.4230429325947546,-0.2154148960225732
MRK,21,bottom_10,283,0.030392736636361387,0.024339326167214882,0.11480588856741707,0.1420894868521639,0.027283598284746857
MRK,21,middle_80,2263,0.03041212371018589,0.013834808554889439,0.1806591680652348,0.1741880654789196,-0.00647110258631518
MRK,21,top_10,283,0.16685047105667997,0.20814535127781897,0.33291214031098654,0.2080081449294924,-0.12490399538149415
MRK,63,bottom_10,283,0.027163853400637653,0.01920093151186529,0.12305449081520956,0.1466130800198286,0.023558589204619052
MRK,63,middle_80,2263,0.02809044044900731,0.011898811827202134,0.18675633248244153,0.1766177911067309,-0.010138541375710651
MRK,63,top_10,283,0.14566686599411152,0.19453961303831058,0.32454446244560536,0.20047552166023483,-0.12406894078537059
MRK,126,bottom_10,283,0.03414670125647191,0.024863318743726413,0.1305707721667568,0.16096131899470215,0.03039054682794534
MRK,126,middle_80,2263,0.025098075072537165,0.008675173258745459,0.1934049147202191,0.18408533644604017,-0.009319578274178902
MRK,126,top_10,283,0.09263795525229082,0.0817956897071931,0.29961546199526573,0.21917813844260964,-0.08043732355265605
MS,21,bottom_10,283,0.04905516056622366,0.035344302449017886,0.14927551792128252,0.1934823515755534,0.0442068336542709
MS,21,middle_80,2263,0.041476715044584764,0.015413759090248015,0.22161850381649417,0.22297229090006093,0.0013537870835667314
MS,21,top_10,283,0.21336748208971668,0.16391267625603478,0.4193563347416116,0.29419116992737193,-0.12516516481423964
MS,63,bottom_10,283,0.032232738898495365,0.014937119461435035,0.16452687396149848,0.19212718594843545,0.02760031198693693
MS,63,middle_80,2263,0.03288575210258818,0.009581013551302782,0.2273317014814511,0.23028101153504127,0.002949310053590161
MS,63,top_10,283,0.19718972696064777,0.17190070045761383,0.41261904409739564,0.2722209496892723,-0.14039809440812334
MS,126,bottom_10,283,0.01611681822741882,0.0033967999405809073,0.17981307104554295,0.19241838666529623,0.01260531561975327
MS,126,middle_80,2263,0.028815468212555446,0.0067011330567004835,0.23418335387194839,0.2322426020113838,-0.0019407518605645718
MS,126,top_10,283,0.1463099612863492,0.11494531397354096,0.3890390635667345,0.27449669359926104,-0.11454236996747354
MSFT,21,bottom_10,283,0.039894060070527475,0.03796592939127444,0.1149386696821798,0.14910088011183698,0.034162210429657176
MSFT,21,middle_80,2263,0.03383700490001232,0.015224730098919025,0.18550714219530098,0.1838628911300759,-0.0016442510652250881
MSFT,21,top_10,283,0.17220700811731973,0.2124389918542961,0.35488991618512605,0.2190757470010205,-0.13581416918410555
MSFT,63,bottom_10,283,0.0328470009663561,0.024058610923498407,0.1251465762665012,0.15420490554207555,0.02905832927557432
MSFT,63,middle_80,2263,0.033609517118525535,0.015147313022115038,0.192681815521919,0.1864563968721247,-0.0062254186497942635
MSFT,63,top_10,283,0.1471010222204313,0.17184238219027892,0.3299388577071834,0.2110424584928348,-0.11889639921434855
MSFT,126,bottom_10,283,0.023866258664918504,0.011681980096129385,0.13454833323508758,0.15270635801832427,0.018158024783236665
MSFT,126,middle_80,2263,0.027838254312067698,0.01050087982940643,0.1973765512713323,0.1909393286406809,-0.006437222630651448
MSFT,126,top_10,283,0.11769946292665598,0.1203839148807261,0.31629137144007025,0.21361690981476547,-0.1026744616253048
MU,21,bottom_10,283,0.067505013831816,0.028607414762095714,0.23709469422474835,0.30065306901575156,0.06355837479100317
MU,21,middle_80,2263,0.05626725791426118,0.011698130552921022,0.3440162404457437,0.3489308825596237,0.004914642113879948
MU,21,top_10,283,0.20124895441054153,0.08865206177205066,0.5723458791974373,0.424192610698489,-0.14815326849894822
MU,63,bottom_10,283,0.06362520610280456,0.02175735337562256,0.2564743821734778,0.3137410993921509,0.05726671721867313
MU,63,middle_80,2263,0.04790690013905496,0.008774061823784415,0.3530955238299816,0.35405286523567403,0.0009573414056923918
MU,63,top_10,283,0.17354106424853535,0.08264233619026688,0.5481769144002835,0.4047841073833596,-0.14339280701692378
MU,126,bottom_10,283,0.04844534223366426,0.01203266340832744,0.27462237008436047,0.3189022384441469,0.044279868359786444
MU,126,middle_80,2263,0.04030552609178011,0.005997804072558214,0.36349135855325154,0.3557357819365888,-0.0077555766166627895
MU,126,top_10,283,0.09522831849661152,0.024573572891454502,0.5090435259955266,0.42622189002268707,-0.08282163597283954
NEE,21,bottom_10,283,0.02269418765358359,0.015050302298708781,0.11522641391743814,0.1354759370969038,0.020249523179465694
NEE,21,middle_80,2263,0.030275978696205505,0.013340352868978209,0.1878945289605938,0.1827555649927239,-0.0051389639678698544
NEE,21,top_10,283,0.2219634991872063,0.25877037513954837,0.368567075467323,0.24768626180783368,-0.1208808136594892
NEE,63,bottom_10,283,0.018374295625478158,0.009612019325545172,0.12197770515757946,0.13798962168092865,0.016011916523349223
NEE,63,middle_80,2263,0.025618406828102597,0.009310455933164036,0.19398102639992468,0.1866558087265944,-0.007325217673330238
NEE,63,top_10,283,0.20080248174530876,0.3001837466137338,0.359672317040975,0.2146305997214777,-0.14504171731949736
NEE,126,bottom_10,283,0.017841566626515856,0.008607865825282363,0.12618134880446813,0.14216996728946146,0.015988618484993344
NEE,126,middle_80,2263,0.025620806411595844,0.008811809491058873,0.19898350273526816,0.18797107458100681,-0.011012428154261355
NEE,126,top_10,283,0.17369718758651126,0.26304715171384446,0.34994611307009765,0.209314151933896,-0.1406319611362016
NEM,21,bottom_10,283,0.04472354838476917,0.022168175306068315,0.1785778325388933,0.21657718771681492,0.037999355177921613
NEM,21,middle_80,2263,0.043665269766954236,0.01238189993849013,0.27471907309555066,0.27226913545009174,-0.0024499376454589408
NEM,21,top_10,283,0.24165001884416498,0.14772581150752762,0.5036146331612256,0.3731110451299996,-0.13050358803122597
NEM,63,bottom_10,283,0.04070456614474351,0.016387371595803554,0.19127202281532757,0.22713468232522357,0.03586265950989601
NEM,63,middle_80,2263,0.03786504385175587,0.009137507722409524,0.28148937928553613,0.27519692323721373,-0.006292456048322377
NEM,63,top_10,283,0.22917880019862785,0.18091647583839937,0.4972364197091335,0.33610853852430417,-0.16112788118482937
NEM,126,bottom_10,283,0.0441199520007802,0.016092412558104802,0.20264809844631468,0.2398545683839954,0.03720646993768073
NEM,126,middle_80,2263,0.031729076293623176,0.006353375881947558,0.2864978833900647,0.2844400712085479,-0.0020578121815167656
NEM,126,top_10,283,0.1692281101870034,0.10332126126460874,0.4914544463413531,0.3471731937347952,-0.14428125260655786
NFLX,21,bottom_10,283,0.07510067368349677,0.0442438008541448,0.1885884582144567,0.2516743883806178,0.06308593016616112
NFLX,21,middle_80,2263,0.06289385149035427,0.019765352106190022,0.297259936541581,0.30769474789440904,0.010434811352827957
NFLX,21,top_10,283,0.1857122650582873,0.0990023070811618,0.5709932033503562,0.45930772274391146,-0.11168548060644463
NFLX,63,bottom_10,283,0.07772236403382839,0.041013536037693,0.20874786642514873,0.276097256419137,0.06734938999398829
NFLX,63,middle_80,2263,0.05716248203368674,0.015128322608709182,0.30661852984088583,0.3177739933033037,0.011155463462417872
NFLX,63,top_10,283,0.15527269782890876,0.07967952907651504,0.5303057344866512,0.39590146587781566,-0.13440426860883553
NFLX,126,bottom_10,283,0.07169475199288503,0.03263938923355296,0.22574104589436267,0.28956243686439204,0.06382139097002931
NFLX,126,middle_80,2263,0.05624112787099229,0.01482406251227558,0.31436784271864815,0.3213038341459086,0.00693599142726046
NFLX,126,top_10,283,0.1015042134741613,0.03265412417212726,0.48822055428137634,0.40236407566056104,-0.08585647862081526
NKE,21,bottom_10,283,0.0277103464283718,0.01665688079529401,0.13210844428695306,0.15686993777077968,0.02476149348382664
NKE,21,middle_80,2263,0.03289027697349321,0.013256169893766344,0.1981116462979644,0.19062637032128243,-0.007485275976681979
NKE,21,top_10,283,0.21970865558270825,0.2392477517646059,0.39421615390187775,0.2420905495675731,-0.1521256043343046
NKE,63,bottom_10,283,0.02045626649274725,0.0073137468113381576,0.1467828365746702,0.16219616120060834,0.015413324625938158
NKE,63,middle_80,2263,0.030140250440825685,0.010872238706333354,0.20430370547868915,0.19134807020696143,-0.012955635271727677
NKE,63,top_10,283,0.186397178906113,0.2041053845861173,0.38538338412488915,0.23727861710202072,-0.14810476702286846
NKE,126,bottom_10,283,0.012148871155886809,0.002715708903752938,0.15387872369876446,0.16312139060807646,0.009242666909311997
NKE,126,middle_80,2263,0.02904188197499691,0.009369764314816294,0.21128115310990092,0.1996110845440233,-0.011670068565877663
NKE,126,top_10,283,0.14539791632866256,0.1457963963437556,0.3687126650440305,0.24084517630783592,-0.1278674887361946
NOC,21,bottom_10,283,0.03226762496822501,0.027407733973957463,0.1128635374937946,0.14082485501040723,0.027961317516612617
NOC,21,middle_80,2263,0.03340436543577997,0.015497202071321547,0.187707029052776,0.18557410294525856,-0.0021329261075174687
NOC,21,top_10,283,0.15188212231287748,0.14843933836894363,0.34954509093559555,0.24097998487144534,-0.10856510606415014
NOC,63,bottom_10,283,0.02213575447729618,0.013040017267356853,0.12073614465421076,0.13951492637476104,0.01877878172055026
NOC,63,middle_80,2263,0.030860297059008897,0.013324482209203563,0.19398515060766525,0.19034539961337535,-0.003639750994289902
NOC,63,top_10,283,0.13482260594600026,0.12727157507963613,0.333278892785713,0.22127456443126506,-0.11200432835444803
NOC,126,bottom_10,283,0.01958847364655994,0.009863404957524262,0.12664324606714406,0.14362754588128326,0.01698429981413918
NOC,126,middle_80,2263,0.030389170958800987,0.011973932950002389,0.19936710557351706,0.1922849418202021,-0.007082163753314952
NOC,126,top_10,283,0.09830546315519727,0.07039729962360124,0.31851343689403055,0.2295463670996389,-0.08896706979439163
NVDA,21,bottom_10,283,0.05198304593583451,0.021831089433585246,0.2062356798408882,0.2461985694472124,0.03996288960632423
NVDA,21,middle_80,2263,0.06682558701698336,0.020055747183245216,0.3336323586194058,0.3239934815730042,-0.009638877046401617
NVDA,21,top_10,283,0.22041581725695975,0.12410670342476592,0.6005082715068708,0.42476765564863966,-0.17574061585823111
NVDA,63,bottom_10,283,0.0359066287194287,0.00918331293664186,0.22772156260329127,0.24848316753774952,0.020761604934458184
NVDA,63,middle_80,2263,0.05815139786939665,0.014300832176599342,0.34425677630598184,0.3319780647752203,-0.012278711530761459
NVDA,63,top_10,283,0.17510850014045484,0.08715083421219535,0.5627635719042455,0.4123505419163514,-0.1504130299878942
NVDA,126,bottom_10,283,0.024572681138846867,0.004166581847968095,0.23817370852584147,0.247084208922758,0.008910500396916557
NVDA,126,middle_80,2263,0.04954520283577127,0.010282488739519249,0.35526306498471955,0.3385207932775102,-0.01674227170720938
NVDA,126,top_10,283,0.10852356890523986,0.033363720263599315,0.5151964286468229,0.42555064151719174,-0.08964578712963103
ORCL,21,bottom_10,283,0.030827573652103604,0.026853337671396544,0.11030053787510234,0.1350768216745981,0.02477628379949577
ORCL,21,middle_80,2263,0.03675704443851509,0.019061481937980275,0.19129218105851303,0.18335959544115257,-0.007932585617360424
ORCL,21,top_10,283,0.17010988229447277,0.15693975017895812,0.38698045283975263,0.27157274074018295,-0.11540771209956967
ORCL,63,bottom_10,283,0.02311178849210679,0.013139776166625886,0.12295019616635783,0.13947615317780646,0.016525957011448638
ORCL,63,middle_80,2263,0.029235083489458625,0.0116258748914745,0.19797188724209355,0.18557242187565892,-0.012399465366434617
ORCL,63,top_10,283,0.15592525062009288,0.1681487808079406,0.3887166603001175,0.2572169563081441,-0.13149970399197333
ORCL,126,bottom_10,283,0.016873784222634775,0.006723454654036398,0.12788197777801844,0.1389418516606923,0.011059873882673881
ORCL,126,middle_80,2263,0.03107390095937803,0.010535599670857184,0.2058701356780272,0.1917306351991085,-0.014139500478918748
ORCL,126,top_10,283,0.1081547525707326,0.08950110495089757,0.37543748814303274,0.2770622648165818,-0.09837522332645089
OXY,21,bottom_10,283,0.030442898266022367,0.016139774191159303,0.14230621992222248,0.16517365674809345,0.022867436825870953
OXY,21,middle_80,2263,0.06615922500701615,0.02112325694260571,0.27414131002277736,0.2707707752727248,-0.003370534750052529
OXY,21,top_10,283,0.4763172796366488,0.27734970798856234,0.7863442339710094,0.6150705323291534,-0.17127370164185593
OXY,63,bottom_10,283,0.027876167310368887,0.0130753007939133,0.15475537348268983,0.17672859438805444,0.021973220905364584
OXY,63,middle_80,2263,0.0528893599561916,0.01786522048771034,0.2810244536194544,0.27229600108793073,-0.00872845253152368
OXY,63,top_10,283,0.5091673017505305,0.5068920696387781,0.8027074907105646,0.5084803739079039,-0.29422711680266056
OXY,126,bottom_10,283,0.028196987324499493,0.01179615144978326,0.1664492825370016,0.19149836165285647,0.02504907911585487
OXY,126,middle_80,2263,0.050584176414314785,0.011316577629626415,0.2892336068752893,0.28241895560600005,-0.006814651269289238
OXY,126,top_10,283,0.40715975518856673,0.3001208923555746,0.8007980172789089,0.5017733451255206,-0.2990246721533882
PEP,21,bottom_10,283,0.026036297156893942,0.02994269269884849,0.08783487931829982,0.11047867761175445,0.02264379829345465
PEP,21,middle_80,2263,0.02450416980512159,0.014829965628287867,0.1434997147767319,0.13827860878009102,-0.005221105996640885
PEP,21,top_10,283,0.18648563373883784,0.2977421806798956,0.29657192780400055,0.17691146664049937,-0.11966046116350117
PEP,63,bottom_10,283,0.019756042214032998,0.017937478499306107,0.09280563872695909,0.10989257532265036,0.017086936595691257
PEP,63,middle_80,2263,0.02231750165110654,0.011454657150595009,0.14868969100320986,0.14043865187903729,-0.008251039124172594
PEP,63,top_10,283,0.16583403096006924,0.3134530846656047,0.2968354586666183,0.16292025334323895,-0.13391520532337936
PEP,126,bottom_10,283,0.022968730125922272,0.021288071111287124,0.09691415424044865,0.11654024737658412,0.019626093136135458
PEP,126,middle_80,2263,0.018800416639008135,0.007837397597889737,0.153888057186185,0.14540930291238663,-0.008478754273798348
PEP,126,top_10,283,0.1366374696115634,0.23778309670117923,0.2880479225109543,0.16323781578451943,-0.12481010672643479
PFE,21,bottom_10,283,0.031963433836463745,0.028990107128675235,0.11048178378782747,0.13942860417418948,0.028946820386362006
PFE,21,middle_80,2263,0.034642738511978896,0.017058706860049,0.18999921334845066,0.17976885053901984,-0.010230362809430793
PFE,21,top_10,283,0.142877824254571,0.1600291738820729,0.34014076146812544,0.22772642971981233,-0.1124143317483132
PFE,63,bottom_10,283,0.034890420090101334,0.02475955545867624,0.12161603170162814,0.14749639596685638,0.025880364265228217
PFE,63,middle_80,2263,0.03147023743810076,0.014398030291794787,0.19670123333052303,0.18175557636197448,-0.014945656968548555
PFE,63,top_10,283,0.12297029225373947,0.14385663388679232,0.3192845266387131,0.2127670351162913,-0.10651749152242175
PFE,126,bottom_10,283,0.02817666705337676,0.018199172749575134,0.12944706342215043,0.15450058168468542,0.025053518262535
PFE,126,middle_80,2263,0.024574404305057407,0.007964028105046993,0.202544513032986,0.18975818400885017,-0.012786329024135842
PFE,126,top_10,283,0.09311083434519703,0.08614334630879748,0.29744209726611204,0.21058524030147288,-0.08685685696463921
PG,21,bottom_10,283,0.02279194774185847,0.023304267521163012,0.08917096402647601,0.10886494695330656,0.01969398292683056
PG,21,middle_80,2263,0.021955002650314533,0.012634960634841005,0.1387326247340824,0.13536142555423178,-0.003371199179850648
PG,21,top_10,283,0.15850521048658617,0.23063889960477862,0.2734087458013538,0.170974438673678,-0.10243430712767587
PG,63,bottom_10,283,0.016025495126606833,0.011793043347502714,0.0951788871697467,0.10793021798588184,0.012751330816135135
PG,63,middle_80,2263,0.02124703732430498,0.011195256920477781,0.14273460331804913,0.13817885335067018,-0.0045557499673789525
PG,63,top_10,283,0.13927569059247874,0.1873279528586812,0.2691586809602099,0.16846455108415218,-0.1006941298760577
PG,126,bottom_10,283,0.01528703147838674,0.010341795426980625,0.09997932074205546,0.11344013777213882,0.013460817030083368
PG,126,middle_80,2263,0.016338194010008147,0.006265026229100221,0.14576008507893634,0.1406887081875944,-0.005071376891341956
PG,126,top_10,283,0.11901453715465973,0.16450890555129727,0.26815086620630213,0.1682779148788209,-0.09987295132748127
PLD,21,bottom_10,283,0.028434769983655815,0.017156298407751458,0.13307972436341878,0.15803879031584941,0.024959065952430602
PLD,21,middle_80,2263,0.03159893569910385,0.011495387684696013,0.1976917712494101,0.19492541908118052,-0.0027663521682295632
PLD,21,top_10,283,0.19218636938625516,0.1688024496458517,0.3810169707204962,0.26370164998629486,-0.11731532073420126
PLD,63,bottom_10,283,0.015336615897891401,0.004676759218038797,0.14422110171014213,0.1556779495312489,0.011456847821106762
PLD,63,middle_80,2263,0.02817217722271907,0.008813524635429542,0.20234950396000864,0.19904398323382344,-0.0033055207261851864
PLD,63,top_10,283,0.1853993718883605,0.20026657388258265,0.3764415004821973,0.24346207652502191,-0.13297942395717538
PLD,126,bottom_10,283,0.008254232764806076,0.0014014131727346606,0.1493203844102851,0.15486975063516617,0.005549366224881076
PLD,126,middle_80,2263,0.02232600892046016,0.005349550936972109,0.20807407367594502,0.2034678865495514,-0.004606187126393632
PLD,126,top_10,283,0.14662144084060066,0.14260440377939537,0.3591358609674205,0.2411863263937176,-0.1179495345737029
PM,21,bottom_10,283,0.026693026702635517,0.020707787802361988,0.11265264670948208,0.13549750852791417,0.022844861818432097
PM,21,middle_80,2263,0.027080288519181973,0.012144850902194478,0.16961208894591345,0.16962747194960914,1.538300369569601e-05
PM,21,top_10,283,0.1801746131314625,0.18724721992681576,0.3320905679685982,0.2139568847600514,-0.11813368320854685
PM,63,bottom_10,283,0.015214002589704071,0.006492398935891664,0.1220906566046971,0.13572709721491172,0.013636440610214613
PM,63,middle_80,2263,0.026510357990353794,0.010209765832602689,0.1754357665537601,0.17388202136270767,-0.0015537451910524105
PM,63,top_10,283,0.16439715847715833,0.18430169837540586,0.3220955615021631,0.20466453701179785,-0.11743102449036531
PM,126,bottom_10,283,0.010613944568543634,0.0031205663276975665,0.12730385268917885,0.1355549151368774,0.00825106244769854
PM,126,middle_80,2263,0.0296758794837185,0.009685839926444706,0.18003479513648588,0.1788071204266992,-0.0012276747097866728
PM,126,top_10,283,0.12666054138210797,0.11587420356929694,0.31638076704561474,0.21314408064724946,-0.10323668639836528
PSX,21,bottom_10,250,0.029918484838798175,0.015543970681777087,0.1335834238047545,0.15326938405580612,0.01968596025105161
PSX,21,middle_80,1996,0.045692760904878976,0.016344002849456377,0.2501982607203274,0.24597126415401918,-0.004226996566308199
PSX,21,top_10,250,0.31088247309297273,0.2177526802033816,0.5220735473199792,0.40643436749403034,-0.11563917982594883
PSX,63,bottom_10,250,0.03365758821490345,0.015301445288551029,0.13791131115324834,0.15984276951846663,0.021931458365218315
PSX,63,middle_80,1996,0.04284509920518829,0.01532850731423561,0.2567144787639832,0.2459601132982181,-0.01075436546576514
PSX,63,top_10,250,0.26883987350678085,0.24479016652637137,0.5177612206939546,0.32354494922370175,-0.19421627147025283
PSX,126,bottom_10,250,0.049193100122874714,0.03192067645758006,0.14311935502133427,0.18232779231692722,0.03920843729559295
PSX,126,middle_80,1996,0.03573320419430214,0.009508398950248116,0.26181332366881693,0.2512773521014751,-0.010535971567341828
PSX,126,top_10,250,0.24206251178934401,0.22635687747775676,0.5131965632755423,0.3089818050094675,-0.20421475826607471
QCOM,21,bottom_10,283,0.034413500394993926,0.02137303626694578,0.1381061889763377,0.16465080800611606,0.02654461902977834
QCOM,21,middle_80,2263,0.048614543617498104,0.019679895061606268,0.24679507542887782,0.2364068533555976,-0.010388222073280218
QCOM,21,top_10,283,0.20397773283816278,0.17547124435651132,0.46146571884218934,0.30740520718627584,-0.1540605116559135
