timestamp,cpu_pct,mem_used_gb,mem_pct
2026-04-09 19:23:21,35.2,5.563396096,33.3
2026-04-09 19:23:26,34.2,5.5701504,33.4
2026-04-09 19:23:31,34.4,5.587849216,33.5
2026-04-09 19:23:36,34.3,5.562638336,33.3
2026-04-09 19:23:41,33.9,5.559103488,33.3
2026-04-09 19:23:46,34.2,5.573562368,33.4
2026-04-09 19:23:51,34.1,5.570859008,33.4
2026-04-09 19:23:56,34.4,5.564493824,33.4
2026-04-09 19:24:01,33.0,5.570097152,33.4
2026-04-09 19:24:06,34.8,5.56957696,33.4
2026-04-09 19:24:11,33.4,5.575909376,33.4
2026-04-09 19:24:16,33.3,5.557551104,33.3
2026-04-09 19:24:21,33.4,5.56797952,33.4
2026-04-09 19:24:26,33.2,5.562228736,33.3
2026-04-09 19:24:31,35.2,5.57490176,33.4
2026-04-09 19:24:36,34.2,5.580480512,33.5
2026-04-09 19:24:41,34.4,5.56341248,33.3
2026-04-09 19:24:46,34.7,5.562314752,33.3
2026-04-09 19:24:51,33.1,5.564338176,33.4
2026-04-09 19:24:56,33.0,5.575819264,33.4
2026-04-09 19:25:01,34.8,5.570015232,33.4
2026-04-09 19:25:06,32.6,5.561012224,33.3
2026-04-09 19:25:11,33.9,5.564870656,33.4
2026-04-09 19:25:16,34.0,5.576159232,33.4
2026-04-09 19:25:21,34.0,5.56597248,33.4
2026-04-09 19:25:26,33.7,5.568012288,33.4
2026-04-09 19:25:31,33.4,5.558267904,33.3
2026-04-09 19:25:36,34.5,5.577695232,33.4
2026-04-09 19:25:41,33.8,5.558689792,33.3
2026-04-09 19:25:46,33.3,5.568352256,33.4
2026-04-09 19:25:51,33.7,5.566345216,33.4
2026-04-09 19:25:56,34.0,5.5677952,33.4
2026-04-09 19:26:01,34.0,5.580939264,33.5
2026-04-09 19:26:06,33.6,5.573062656,33.4
2026-04-09 19:26:11,34.2,5.574254592,33.4
2026-04-09 19:26:16,33.7,5.564166144,33.4
2026-04-09 19:26:21,33.2,5.58026752,33.4
2026-04-09 19:26:26,34.0,5.56965888,33.4
2026-04-09 19:26:31,34.2,5.568299008,33.4
2026-04-09 19:26:36,33.0,5.581172736,33.5
2026-04-09 19:26:41,35.0,5.578153984,33.4
2026-04-09 19:26:46,35.7,5.573537792,33.4
2026-04-09 19:26:51,33.2,5.564850176,33.4
2026-04-09 19:26:56,33.1,5.576904704,33.4
2026-04-09 19:27:01,33.0,5.576863744,33.4
2026-04-09 19:27:06,35.6,5.569052672,33.4
2026-04-09 19:27:11,36.1,5.585354752,33.5
2026-04-09 19:27:16,37.6,5.5965696,33.5
2026-04-09 19:27:21,34.5,5.585424384,33.5
2026-04-09 19:27:26,34.8,5.572542464,33.4
2026-04-09 19:27:31,34.2,5.58354432,33.5
2026-04-09 19:27:36,34.8,5.583527936,33.5
2026-04-09 19:27:41,34.3,5.590286336,33.5
2026-04-09 19:27:46,34.8,5.5677952,33.4
2026-04-09 19:27:51,34.2,5.572632576,33.4
2026-04-09 19:27:56,33.8,5.577662464,33.4
2026-04-09 19:28:01,34.1,5.580951552,33.5
2026-04-09 19:28:06,34.2,5.58440448,33.5
2026-04-09 19:28:11,34.3,5.572210688,33.4
2026-04-09 19:28:16,35.4,5.575102464,33.4
2026-04-09 19:28:21,35.0,5.578502144,33.4
2026-04-09 19:28:26,35.6,5.592907776,33.5
2026-04-09 19:28:31,34.7,5.60351232,33.6
2026-04-09 19:28:36,35.1,5.610192896,33.6
2026-04-09 19:28:41,33.7,5.57631488,33.4
2026-04-09 19:28:46,34.5,5.583532032,33.5
2026-04-09 19:28:51,33.3,5.584637952,33.5
2026-04-09 19:28:56,34.4,5.58723072,33.5
2026-04-09 19:29:01,34.9,5.579563008,33.4
2026-04-09 19:29:06,34.5,5.585764352,33.5
2026-04-09 19:29:11,34.0,5.581471744,33.5
2026-04-09 19:29:16,35.8,5.60130048,33.6
2026-04-09 19:29:21,34.7,5.570920448,33.4
2026-04-09 19:29:26,33.6,5.577834496,33.4
2026-04-09 19:29:31,35.1,5.597458432,33.6
2026-04-09 19:29:36,34.6,5.576523776,33.4
2026-04-09 19:29:41,36.2,5.59794176,33.6
2026-04-09 19:29:46,33.8,5.582757888,33.5
2026-04-09 19:29:51,36.3,5.581438976,33.5
2026-04-09 19:29:56,35.1,5.592109056,33.5
2026-04-09 19:30:01,36.0,5.576114176,33.4
2026-04-09 19:30:06,34.5,5.583364096,33.5
2026-04-09 19:30:11,35.1,5.583425536,33.5
2026-04-09 19:30:16,34.7,5.597831168,33.6
2026-04-09 19:30:21,34.6,5.580365824,33.4
2026-04-09 19:30:26,34.5,5.5891968,33.5
2026-04-09 19:30:31,34.4,5.5824384,33.5
2026-04-09 19:30:36,34.9,5.586358272,33.5
2026-04-09 19:30:41,34.7,5.580136448,33.4
2026-04-09 19:30:46,34.0,5.583130624,33.5
2026-04-09 19:30:51,34.3,5.588770816,33.5
2026-04-09 19:30:56,35.5,5.594140672,33.5
2026-04-09 19:31:01,33.8,5.582848,33.5
2026-04-09 19:31:06,34.6,5.592686592,33.5
2026-04-09 19:31:11,34.5,5.584408576,33.5
2026-04-09 19:31:16,35.4,5.59812608,33.6
2026-04-09 19:31:21,34.8,5.58987264,33.5
2026-04-09 19:31:26,34.4,5.584351232,33.5
2026-04-09 19:31:31,35.5,5.600722944,33.6
2026-04-09 19:31:36,33.7,5.589868544,33.5
2026-04-09 19:31:41,33.7,5.602164736,33.6
2026-04-09 19:31:46,33.6,5.5809024,33.5
2026-04-09 19:31:51,35.0,5.583986688,33.5
2026-04-09 19:31:56,35.1,5.596053504,33.5
2026-04-09 19:32:01,34.9,5.585711104,33.5
2026-04-09 19:32:06,35.3,5.58987264,33.5
2026-04-09 19:32:11,33.9,5.592805376,33.5
2026-04-09 19:32:16,35.3,5.599821824,33.6
2026-04-09 19:32:21,35.6,5.607440384,33.6
2026-04-09 19:32:26,34.9,5.587931136,33.5
2026-04-09 19:32:31,34.3,5.584756736,33.5
2026-04-09 19:32:36,34.1,5.586690048,33.5
2026-04-09 19:32:41,32.9,5.60437248,33.6
2026-04-09 19:32:46,34.9,5.582655488,33.5
2026-04-09 19:32:51,34.8,5.584633856,33.5
2026-04-09 19:32:56,34.6,5.58829568,33.5
2026-04-09 19:33:01,34.6,5.597384704,33.6
2026-04-09 19:33:06,34.9,5.587451904,33.5
2026-04-09 19:33:11,34.1,5.583392768,33.5
2026-04-09 19:33:16,33.8,5.586845696,33.5
2026-04-09 19:33:21,35.0,5.5938048,33.5
2026-04-09 19:33:26,34.0,5.583437824,33.5
2026-04-09 19:33:31,33.0,5.575688192,33.4
2026-04-09 19:33:36,34.6,5.586051072,33.5
2026-04-09 19:33:41,34.3,5.59321088,33.5
2026-04-09 19:33:46,34.1,5.585842176,33.5
2026-04-09 19:33:51,34.5,5.587775488,33.5
2026-04-09 19:33:56,34.6,5.577781248,33.4
2026-04-09 19:34:01,33.2,5.593321472,33.5
2026-04-09 19:34:06,34.4,5.584842752,33.5
2026-04-09 19:34:11,33.3,5.593862144,33.5
2026-04-09 19:34:16,33.5,5.57897728,33.4
2026-04-09 19:34:21,33.7,5.600202752,33.6
2026-04-09 19:34:26,33.4,5.58747648,33.5
2026-04-09 19:34:31,33.9,5.578027008,33.4
2026-04-09 19:34:36,33.6,5.585358848,33.5
2026-04-09 19:34:41,33.6,5.595594752,33.5
2026-04-09 19:34:46,33.3,5.601337344,33.6
2026-04-09 19:34:51,33.8,5.589479424,33.5
2026-04-09 19:34:56,33.2,5.589049344,33.5
2026-04-09 19:35:01,32.8,5.592076288,33.5
2026-04-09 19:35:06,35.1,5.594775552,33.5
2026-04-09 19:35:11,33.7,5.589581824,33.5
2026-04-09 19:35:16,34.0,5.57717504,33.4
2026-04-09 19:35:21,33.4,5.589127168,33.5
2026-04-09 19:35:26,34.4,5.595885568,33.5
2026-04-09 19:35:31,33.5,5.582790656,33.5
2026-04-09 19:35:36,34.1,5.58823424,33.5
2026-04-09 19:35:41,33.2,5.603807232,33.6
2026-04-09 19:35:46,34.9,5.596725248,33.5
2026-04-09 19:35:51,35.5,5.591912448,33.5
2026-04-09 19:35:56,33.3,5.589209088,33.5
2026-04-09 19:36:01,34.7,5.58983168,33.5
2026-04-09 19:36:06,34.0,5.597237248,33.6
2026-04-09 19:36:11,34.4,5.59321088,33.5
2026-04-09 19:36:16,32.9,5.594308608,33.5
2026-04-09 19:36:21,34.6,5.595676672,33.5
2026-04-09 19:36:26,33.2,5.601984512,33.6
2026-04-09 19:36:31,33.8,5.590290432,33.5
2026-04-09 19:36:36,33.1,5.592662016,33.5
2026-04-09 19:36:41,34.8,5.5891968,33.5
2026-04-09 19:36:46,34.3,5.600468992,33.6
2026-04-09 19:36:51,32.9,5.615017984,33.7
2026-04-09 19:36:56,35.0,5.59804416,33.6
2026-04-09 19:37:01,32.6,5.593243648,33.5
2026-04-09 19:37:06,34.1,5.595242496,33.5
2026-04-09 19:37:11,32.8,5.59843328,33.6
2026-04-09 19:37:16,34.6,5.588738048,33.5
2026-04-09 19:37:21,33.0,5.597507584,33.6
2026-04-09 19:37:26,33.6,5.59075328,33.5
2026-04-09 19:37:31,34.1,5.607673856,33.6
2026-04-09 19:37:37,34.0,5.605482496,33.6
2026-04-09 19:37:42,34.0,5.597159424,33.6
2026-04-09 19:37:47,33.1,5.586116608,33.5
2026-04-09 19:37:52,34.2,5.59095808,33.5
2026-04-09 19:37:57,32.2,5.597745152,33.6
2026-04-09 19:38:02,34.4,5.588721664,33.5
2026-04-09 19:38:07,32.9,5.59529984,33.5
2026-04-09 19:38:12,33.6,5.587673088,33.5
2026-04-09 19:38:17,32.5,5.613371392,33.6
2026-04-09 19:38:22,34.5,5.587894272,33.5
2026-04-09 19:38:27,32.6,5.592887296,33.5
2026-04-09 19:38:32,33.8,5.60048128,33.6
2026-04-09 19:38:37,33.2,5.574504448,33.4
2026-04-09 19:38:42,34.0,5.574504448,33.4
2026-04-09 19:38:47,33.6,5.593227264,33.5
2026-04-09 19:38:52,33.2,5.56838912,33.4
2026-04-09 19:38:57,33.5,5.577068544,33.4
2026-04-09 19:39:02,34.1,5.601427456,33.6
2026-04-09 19:39:07,33.9,5.590196224,33.5
2026-04-09 19:39:12,32.4,5.569814528,33.4
2026-04-09 19:39:17,34.0,5.581606912,33.5
2026-04-09 19:39:22,33.7,5.601452032,33.6
2026-04-09 19:39:27,33.0,5.582467072,33.5
2026-04-09 19:39:32,33.3,5.569667072,33.4
2026-04-09 19:39:37,35.3,5.586305024,33.5
2026-04-09 19:39:42,34.6,5.604319232,33.6
2026-04-09 19:39:47,34.3,5.596024832,33.5
2026-04-09 19:39:52,34.8,5.58419968,33.5
2026-04-09 19:39:57,33.9,5.584224256,33.5
2026-04-09 19:40:02,35.2,5.581611008,33.5
2026-04-09 19:40:07,34.1,5.57539328,33.4
2026-04-09 19:40:12,35.3,5.582364672,33.5
2026-04-09 19:40:17,34.0,5.59872,33.6
2026-04-09 19:40:22,34.9,5.587677184,33.5
2026-04-09 19:40:27,33.4,5.6067072,33.6
2026-04-09 19:40:32,33.9,5.572476928,33.4
2026-04-09 19:40:37,33.4,5.596155904,33.5
2026-04-09 19:40:42,34.4,5.599821824,33.6
2026-04-09 19:40:47,33.6,5.567627264,33.4
2026-04-09 19:40:52,35.3,5.577371648,33.4
2026-04-09 19:40:57,34.3,5.596192768,33.5
2026-04-09 19:41:02,35.9,5.570674688,33.4
2026-04-09 19:41:07,34.5,5.58073856,33.5
2026-04-09 19:41:12,34.7,5.598212096,33.6
2026-04-09 19:41:17,34.8,5.603663872,33.6
2026-04-09 19:41:22,34.4,5.568462848,33.4
2026-04-09 19:41:27,35.4,5.58802944,33.5
2026-04-09 19:41:32,34.7,5.596864512,33.5
2026-04-09 19:41:37,34.7,5.626220544,33.7
2026-04-09 19:41:42,34.6,5.571022848,33.4
2026-04-09 19:41:47,34.1,5.588516864,33.5
2026-04-09 19:41:52,34.3,5.598449664,33.6
2026-04-09 19:41:57,34.5,5.614321664,33.7
2026-04-09 19:42:02,34.0,5.580005376,33.4
2026-04-09 19:42:07,33.6,5.596602368,33.5
2026-04-09 19:42:12,35.0,5.596168192,33.5
2026-04-09 19:42:17,33.6,5.5682048,33.4
2026-04-09 19:42:22,34.2,5.591965696,33.5
2026-04-09 19:42:27,33.2,5.595557888,33.5
2026-04-09 19:42:32,33.2,5.59427584,33.5
2026-04-09 19:42:37,34.9,5.581713408,33.5
2026-04-09 19:42:42,35.3,5.584478208,33.5
2026-04-09 19:42:47,34.4,5.602701312,33.6
2026-04-09 19:42:52,36.0,5.612167168,33.6
2026-04-09 19:42:57,34.0,5.587816448,33.5
2026-04-09 19:43:02,33.3,5.608927232,33.6
2026-04-09 19:43:07,32.9,5.587488768,33.5
2026-04-09 19:43:12,32.3,5.570461696,33.4
2026-04-09 19:43:17,32.0,5.585215488,33.5
